pid,uri,title,longitude,latitude,place_types
220462,https://pleiades.stoa.org/places/220462,Untitled,26.5,44.5,road
220463,https://pleiades.stoa.org/places/220463,Untitled,26.5,44.5,road
220464,https://pleiades.stoa.org/places/220464,Untitled,26.5,44.5,road
220465,https://pleiades.stoa.org/places/220465,Untitled,26.5,44.5,road
220466,https://pleiades.stoa.org/places/220466,Untitled,26.5,44.5,road
220467,https://pleiades.stoa.org/places/220467,Untitled,26.5,44.5,road
220468,https://pleiades.stoa.org/places/220468,Untitled,26.5,44.5,road
220469,https://pleiades.stoa.org/places/220469,Untitled,26.5,44.5,road
220470,https://pleiades.stoa.org/places/220470,Untitled,26.5,44.5,road
220471,https://pleiades.stoa.org/places/220471,Untitled,26.5,44.5,road
220472,https://pleiades.stoa.org/places/220472,Untitled,26.5,44.5,road
220473,https://pleiades.stoa.org/places/220473,Untitled,26.5,44.5,road
220474,https://pleiades.stoa.org/places/220474,Untitled,26.5,44.5,road
220475,https://pleiades.stoa.org/places/220475,Untitled,26.5,44.5,road
220476,https://pleiades.stoa.org/places/220476,Untitled,26.5,44.5,road
220477,https://pleiades.stoa.org/places/220477,Untitled,26.5,44.5,road
220478,https://pleiades.stoa.org/places/220478,Untitled,26.5,44.5,road
220479,https://pleiades.stoa.org/places/220479,Untitled,26.5,44.5,road
220480,https://pleiades.stoa.org/places/220480,Untitled,26.5,44.5,road
220481,https://pleiades.stoa.org/places/220481,Untitled,26.5,44.5,road
220482,https://pleiades.stoa.org/places/220482,Untitled,26.5,44.5,road
220483,https://pleiades.stoa.org/places/220483,Untitled,26.5,44.5,road
220484,https://pleiades.stoa.org/places/220484,Untitled,26.5,44.5,road
220485,https://pleiades.stoa.org/places/220485,Untitled,26.5,44.5,road
220486,https://pleiades.stoa.org/places/220486,Untitled,26.5,44.5,road
220487,https://pleiades.stoa.org/places/220487,Untitled,26.5,44.5,road
220488,https://pleiades.stoa.org/places/220488,Untitled,26.5,44.5,road
220490,https://pleiades.stoa.org/places/220490,Untitled,26.5,44.5,road
220491,https://pleiades.stoa.org/places/220491,Untitled,26.5,44.5,road
220492,https://pleiades.stoa.org/places/220492,Untitled,26.5,44.5,road
220493,https://pleiades.stoa.org/places/220493,Untitled,26.5,44.5,road
220494,https://pleiades.stoa.org/places/220494,Untitled,26.5,44.5,road
220495,https://pleiades.stoa.org/places/220495,Untitled,26.5,44.5,road
221217,https://pleiades.stoa.org/places/221217,Limes Transalutanus,24.9441135,44.2413665,frontier-system-limes
226522,https://pleiades.stoa.org/places/226522,Axiacae,30.5,47.5,people
226543,https://pleiades.stoa.org/places/226543,Borion Stoma,29.5,45.5,mouth
226553,https://pleiades.stoa.org/places/226553,Bykes (river),33.5,46.5,river
226554,https://pleiades.stoa.org/places/226554,Bykes Limne,33.5,46.5,lake
226609,https://pleiades.stoa.org/places/226609,Gorzoubitai,34.5,44.5,people
226616,https://pleiades.stoa.org/places/226616,Halmyris Limne,28.5,44.5,lake
226620,https://pleiades.stoa.org/places/226620,Hieron Akron,31.5,46.5,cape
226621,https://pleiades.stoa.org/places/226621,Hieron (river),29.5,44.5,river
226627,https://pleiades.stoa.org/places/226627,Hylaeum Mare,31.5,46.5,water-open
226637,https://pleiades.stoa.org/places/226637,Istrianos (river),35.5,44.5,river
226645,https://pleiades.stoa.org/places/226645,Kalon Stoma,29.5,45.5,river
226653,https://pleiades.stoa.org/places/226653,Karkinites/Hypakyris? (river),33.5,46.5,river
226654,https://pleiades.stoa.org/places/226654,Karkinitis Kolpos,32.5,45.5,unknown
226694,https://pleiades.stoa.org/places/226694,Narakon Stoma,19.557346927614507,46.2910188615428,river
226713,https://pleiades.stoa.org/places/226713,"Parthenion, T.",33.5,44.5,sanctuary
226720,https://pleiades.stoa.org/places/226720,Peukes/Hieron Stoma,19.557346927614507,46.2910188615428,river
226729,https://pleiades.stoa.org/places/226729,Pseudo Stoma,29.5,45.5,river
226730,https://pleiades.stoa.org/places/226730,Psilon Stoma/Thiagola,27.149948713807255,44.6848520307714,river
226736,https://pleiades.stoa.org/places/226736,Raskopana,33.5,47.5,unknown
226749,https://pleiades.stoa.org/places/226749,Sangarius Sinus,31.5,46.5,water-open
226753,https://pleiades.stoa.org/places/226753,Sarmatica,29.5,45.5,unknown
226767,https://pleiades.stoa.org/places/226767,Stanislav,32.5,46.5,unknown
226775,https://pleiades.stoa.org/places/226775,Tamyrakes Kolpos,33.5,45.5,water-open
227257,https://pleiades.stoa.org/places/227257,Untitled,32.5,45.5,centuriation
227258,https://pleiades.stoa.org/places/227258,Untitled,33.5,45.5,centuriation
227259,https://pleiades.stoa.org/places/227259,Untitled,33.5,44.5,centuriation
228012,https://pleiades.stoa.org/places/228012,Untitled,33.5,46.5,dam
228767,https://pleiades.stoa.org/places/228767,Untitled,31.5,46.5,numbered feature
228768,https://pleiades.stoa.org/places/228768,Untitled,31.5,46.5,numbered feature
228769,https://pleiades.stoa.org/places/228769,Untitled,31.5,46.5,numbered feature
228770,https://pleiades.stoa.org/places/228770,Untitled,31.5,46.5,numbered feature
228771,https://pleiades.stoa.org/places/228771,Untitled,31.5,46.5,numbered feature
228772,https://pleiades.stoa.org/places/228772,Untitled,31.5,46.5,numbered feature
228773,https://pleiades.stoa.org/places/228773,Untitled,31.5,46.5,numbered feature
228774,https://pleiades.stoa.org/places/228774,Matiyasovo,31.5,46.5,unknown
228775,https://pleiades.stoa.org/places/228775,Untitled,31.5,46.5,numbered feature
228776,https://pleiades.stoa.org/places/228776,Untitled,31.5,46.5,numbered feature
228777,https://pleiades.stoa.org/places/228777,Untitled,31.5,46.5,numbered feature
228778,https://pleiades.stoa.org/places/228778,Untitled,31.5,46.5,unknown
228779,https://pleiades.stoa.org/places/228779,Untitled,31.5,46.5,numbered feature
228780,https://pleiades.stoa.org/places/228780,Untitled,31.5,46.5,unknown
228781,https://pleiades.stoa.org/places/228781,Untitled,31.5,46.5,numbered feature
228782,https://pleiades.stoa.org/places/228782,Untitled,31.5,46.5,numbered feature
228783,https://pleiades.stoa.org/places/228783,Untitled,31.5,46.5,numbered feature
228784,https://pleiades.stoa.org/places/228784,Untitled,31.5,46.5,numbered feature
228785,https://pleiades.stoa.org/places/228785,Untitled,31.5,46.5,numbered feature
228786,https://pleiades.stoa.org/places/228786,Untitled,31.5,46.5,numbered feature
228787,https://pleiades.stoa.org/places/228787,Untitled,31.5,46.5,numbered feature
228788,https://pleiades.stoa.org/places/228788,Untitled,31.5,46.5,numbered feature
228789,https://pleiades.stoa.org/places/228789,Untitled,31.5,46.5,numbered feature
228790,https://pleiades.stoa.org/places/228790,Untitled,31.5,46.5,numbered feature
228791,https://pleiades.stoa.org/places/228791,Untitled,31.5,46.5,numbered feature
228792,https://pleiades.stoa.org/places/228792,Untitled,31.5,46.5,numbered feature
228793,https://pleiades.stoa.org/places/228793,Untitled,31.5,46.5,numbered feature
228794,https://pleiades.stoa.org/places/228794,Untitled,31.5,46.5,numbered feature
228795,https://pleiades.stoa.org/places/228795,Untitled,31.5,46.5,numbered feature
228796,https://pleiades.stoa.org/places/228796,Untitled,31.5,46.5,unknown
228797,https://pleiades.stoa.org/places/228797,Untitled,31.5,46.5,unknown
228798,https://pleiades.stoa.org/places/228798,Untitled,31.5,46.5,numbered feature
228799,https://pleiades.stoa.org/places/228799,Untitled,31.5,46.5,numbered feature
228800,https://pleiades.stoa.org/places/228800,Untitled,31.5,46.5,numbered feature
228801,https://pleiades.stoa.org/places/228801,Untitled,31.5,46.5,numbered feature
228802,https://pleiades.stoa.org/places/228802,Untitled,31.5,46.5,numbered feature
228803,https://pleiades.stoa.org/places/228803,Untitled,31.5,46.5,numbered feature
228804,https://pleiades.stoa.org/places/228804,Untitled,31.5,46.5,numbered feature
228805,https://pleiades.stoa.org/places/228805,Untitled,31.5,46.5,numbered feature
228806,https://pleiades.stoa.org/places/228806,Untitled,31.5,46.5,numbered feature
228807,https://pleiades.stoa.org/places/228807,Untitled,31.5,46.5,numbered feature
228808,https://pleiades.stoa.org/places/228808,Untitled,31.5,46.5,unknown
228809,https://pleiades.stoa.org/places/228809,Untitled,31.5,46.5,unknown
228810,https://pleiades.stoa.org/places/228810,Untitled,31.5,46.5,unknown
228811,https://pleiades.stoa.org/places/228811,Untitled,31.5,46.5,numbered feature
228812,https://pleiades.stoa.org/places/228812,Untitled,31.5,46.5,numbered feature
228813,https://pleiades.stoa.org/places/228813,Untitled,31.5,46.5,numbered feature
228814,https://pleiades.stoa.org/places/228814,Untitled,31.5,46.5,numbered feature
228815,https://pleiades.stoa.org/places/228815,Untitled,31.5,46.5,unknown
228816,https://pleiades.stoa.org/places/228816,Untitled,32.5,46.5,numbered feature
228817,https://pleiades.stoa.org/places/228817,Untitled,32.5,46.5,numbered feature
228818,https://pleiades.stoa.org/places/228818,Untitled,32.5,46.5,numbered feature
228819,https://pleiades.stoa.org/places/228819,Untitled,31.5,46.5,numbered feature
228820,https://pleiades.stoa.org/places/228820,Untitled,31.5,46.5,numbered feature
228821,https://pleiades.stoa.org/places/228821,Untitled,31.5,46.5,numbered feature
228822,https://pleiades.stoa.org/places/228822,Untitled,31.5,46.5,numbered feature
228823,https://pleiades.stoa.org/places/228823,Untitled,31.5,46.5,numbered feature
228824,https://pleiades.stoa.org/places/228824,Untitled,31.5,46.5,numbered feature
228825,https://pleiades.stoa.org/places/228825,Untitled,31.5,46.5,numbered feature
228826,https://pleiades.stoa.org/places/228826,Untitled,31.5,46.5,numbered feature
228827,https://pleiades.stoa.org/places/228827,Untitled,32.5,46.5,numbered feature
228828,https://pleiades.stoa.org/places/228828,Untitled,31.5,46.5,numbered feature
228829,https://pleiades.stoa.org/places/228829,Untitled,32.5,46.5,numbered feature
228830,https://pleiades.stoa.org/places/228830,Untitled,32.5,46.5,numbered feature
228831,https://pleiades.stoa.org/places/228831,Untitled,32.5,46.5,numbered feature
228832,https://pleiades.stoa.org/places/228832,Untitled,32.5,45.5,numbered feature
228833,https://pleiades.stoa.org/places/228833,Untitled,32.5,45.5,numbered feature
228834,https://pleiades.stoa.org/places/228834,Untitled,32.5,45.5,numbered feature
228835,https://pleiades.stoa.org/places/228835,Untitled,32.5,45.5,numbered feature
228836,https://pleiades.stoa.org/places/228836,Untitled,32.5,45.5,numbered feature
228837,https://pleiades.stoa.org/places/228837,Untitled,32.5,45.5,numbered feature
228838,https://pleiades.stoa.org/places/228838,Untitled,32.5,45.5,numbered feature
228840,https://pleiades.stoa.org/places/228840,Untitled,32.5,45.5,numbered feature
228841,https://pleiades.stoa.org/places/228841,Untitled,32.5,45.5,numbered feature
228842,https://pleiades.stoa.org/places/228842,Untitled,32.5,45.5,numbered feature
228843,https://pleiades.stoa.org/places/228843,Untitled,33.5,45.5,numbered feature
228844,https://pleiades.stoa.org/places/228844,Untitled,33.5,45.5,numbered feature
228845,https://pleiades.stoa.org/places/228845,Untitled,33.5,45.5,numbered feature
228846,https://pleiades.stoa.org/places/228846,Untitled,33.5,45.5,numbered feature
228847,https://pleiades.stoa.org/places/228847,Untitled,33.5,45.5,numbered feature
228848,https://pleiades.stoa.org/places/228848,Untitled,33.5,45.5,numbered feature
228849,https://pleiades.stoa.org/places/228849,Untitled,33.5,45.5,numbered feature
228850,https://pleiades.stoa.org/places/228850,Untitled,33.5,45.5,numbered feature
228852,https://pleiades.stoa.org/places/228852,Untitled,33.5,45.5,numbered feature
228853,https://pleiades.stoa.org/places/228853,Untitled,33.5,45.5,numbered feature
228854,https://pleiades.stoa.org/places/228854,Untitled,33.5,45.5,numbered feature
228855,https://pleiades.stoa.org/places/228855,Untitled,32.5,45.5,numbered feature
228856,https://pleiades.stoa.org/places/228856,Untitled,34.5,44.5,numbered feature
228857,https://pleiades.stoa.org/places/228857,Untitled,34.5,44.5,numbered feature
228858,https://pleiades.stoa.org/places/228858,Untitled,34.5,44.5,numbered feature
228859,https://pleiades.stoa.org/places/228859,Untitled,34.5,44.5,numbered feature
228860,https://pleiades.stoa.org/places/228860,Untitled,34.5,44.5,numbered feature
228861,https://pleiades.stoa.org/places/228861,Untitled,34.5,44.5,numbered feature
228862,https://pleiades.stoa.org/places/228862,Untitled,33.5,44.5,numbered feature
228863,https://pleiades.stoa.org/places/228863,Untitled,33.5,44.5,numbered feature
228864,https://pleiades.stoa.org/places/228864,Untitled,33.5,44.5,numbered feature
228865,https://pleiades.stoa.org/places/228865,Untitled,34.5,44.5,numbered feature
228866,https://pleiades.stoa.org/places/228866,Untitled,33.5,44.5,numbered feature
228867,https://pleiades.stoa.org/places/228867,Untitled,33.5,44.5,numbered feature
228869,https://pleiades.stoa.org/places/228869,Untitled,33.5,44.5,numbered feature
228870,https://pleiades.stoa.org/places/228870,Untitled,33.5,44.5,numbered feature
228871,https://pleiades.stoa.org/places/228871,Untitled,33.5,44.5,numbered feature
228872,https://pleiades.stoa.org/places/228872,Untitled,33.5,44.5,unknown
228873,https://pleiades.stoa.org/places/228873,Untitled,35.5,45.5,numbered feature
228874,https://pleiades.stoa.org/places/228874,Untitled,35.5,45.5,numbered feature
228875,https://pleiades.stoa.org/places/228875,Untitled,35.5,45.5,numbered feature
228876,https://pleiades.stoa.org/places/228876,Untitled,35.5,45.5,numbered feature
228877,https://pleiades.stoa.org/places/228877,Untitled,35.5,45.5,unknown
228878,https://pleiades.stoa.org/places/228878,Untitled,35.5,45.5,numbered feature
228879,https://pleiades.stoa.org/places/228879,Untitled,35.5,45.5,numbered feature
228880,https://pleiades.stoa.org/places/228880,Untitled,35.5,45.5,numbered feature
228881,https://pleiades.stoa.org/places/228881,Untitled,35.5,45.5,numbered feature
236344,https://pleiades.stoa.org/places/236344,Artabris Sinus/Megas Limen,-8.5,43.5,water-open
236376,https://pleiades.stoa.org/places/236376,Boreios/Gallicus/Cantabricus Oceanus,-8.56077702656191,40.74338729504574,water-open
236390,https://pleiades.stoa.org/places/236390,Cabanca (Castro de),-7.5,41.5,settlement
236407,https://pleiades.stoa.org/places/236407,Carpetana Iuga,-5.5,40.5,label
236487,https://pleiades.stoa.org/places/236487,Interamnium,-5.5,42.5,unknown
236513,https://pleiades.stoa.org/places/236513,La Leitosa,-6.5,42.5,mine
236528,https://pleiades.stoa.org/places/236528,Lusitani,-7.5,40.5,people
236584,https://pleiades.stoa.org/places/236584,Orouion Pr.,-8.5,42.5,cape
236599,https://pleiades.stoa.org/places/236599,Petra,-5.5,40.5,unknown
236617,https://pleiades.stoa.org/places/236617,Praesidium,-7.5,42.5,unknown
236654,https://pleiades.stoa.org/places/236654,Sauga? (river),-3.5,43.5,river
237827,https://pleiades.stoa.org/places/237827,Untitled,-7.5,42.5,bridge
237830,https://pleiades.stoa.org/places/237830,Untitled,-7.5,42.5,bridge
237831,https://pleiades.stoa.org/places/237831,Untitled,-6.5,42.5,bridge
237832,https://pleiades.stoa.org/places/237832,Untitled,-6.5,42.5,bridge
237835,https://pleiades.stoa.org/places/237835,Untitled,-6.5,42.5,bridge
237836,https://pleiades.stoa.org/places/237836,Untitled,-6.5,42.5,bridge
237837,https://pleiades.stoa.org/places/237837,Untitled,-6.5,42.5,bridge
237838,https://pleiades.stoa.org/places/237838,Untitled,-6.5,42.5,bridge
237839,https://pleiades.stoa.org/places/237839,Untitled,-6.5,42.5,bridge
237840,https://pleiades.stoa.org/places/237840,Untitled,-6.5,42.5,bridge
237842,https://pleiades.stoa.org/places/237842,Untitled,-4.5,42.5,bridge
237845,https://pleiades.stoa.org/places/237845,Untitled,-7.5,41.5,bridge
237847,https://pleiades.stoa.org/places/237847,Untitled,-5.5,41.5,bridge
237848,https://pleiades.stoa.org/places/237848,Untitled,-6.5,41.5,bridge
237849,https://pleiades.stoa.org/places/237849,Untitled,-6.5,41.5,bridge
239337,https://pleiades.stoa.org/places/239337,Untitled,-6.5,42.5,pass
240092,https://pleiades.stoa.org/places/240092,Untitled,-8.4591365,40.824937500000004,road
240093,https://pleiades.stoa.org/places/240093,Untitled,-8.424973000000001,41.550875000000005,road
240094,https://pleiades.stoa.org/places/240094,Untitled,-7.247089,42.11649666666667,road
240095,https://pleiades.stoa.org/places/240095,Untitled,-7.715178700000001,42.4450375,road
240096,https://pleiades.stoa.org/places/240096,Untitled,-8.2122975,42.42902350000001,road
240097,https://pleiades.stoa.org/places/240097,Untitled,-7.0,42.0,road
240099,https://pleiades.stoa.org/places/240099,Untitled,-7.0,42.0,road
240100,https://pleiades.stoa.org/places/240100,Untitled,-7.0,42.0,road
240101,https://pleiades.stoa.org/places/240101,Untitled,-7.0,42.0,road
240102,https://pleiades.stoa.org/places/240102,Untitled,-7.0,42.0,road
240103,https://pleiades.stoa.org/places/240103,Untitled,-7.0,42.0,road
240104,https://pleiades.stoa.org/places/240104,Untitled,-7.0,42.0,road
240105,https://pleiades.stoa.org/places/240105,Untitled,-7.0,42.0,road
240106,https://pleiades.stoa.org/places/240106,Unnamed road,-7.0,42.0,road
246144,https://pleiades.stoa.org/places/246144,Ad Vicesimum,2.5,42.5,unknown
246156,https://pleiades.stoa.org/places/246156,Alcañiz el Viejo,-0.5,41.5,unknown
246187,https://pleiades.stoa.org/places/246187,Areva (river),-2.5,41.5,river
246202,https://pleiades.stoa.org/places/246202,(At)Uria (river),-1.5,43.5,river
246203,https://pleiades.stoa.org/places/246203,Atur(r)us (river),-1.0525105,43.709216,river
246322,https://pleiades.stoa.org/places/246322,Celtiberia,-2.8937871,40.321049,label|region
246332,https://pleiades.stoa.org/places/246332,Chalybs (river),-1.5,41.5,river
246445,https://pleiades.stoa.org/places/246445,Iovis (mountain),3.5,42.5,mountain
246468,https://pleiades.stoa.org/places/246468,Leucata Litus,3.5,42.5,coast
246590,https://pleiades.stoa.org/places/246590,Rouskinon/Tetus (river),2.5,42.5,river
246591,https://pleiades.stoa.org/places/246591,*Rubressus? L.,2.5,43.5,lake
246612,https://pleiades.stoa.org/places/246612,Sambroka (river),3.5,42.5,river
246658,https://pleiades.stoa.org/places/246658,Sordonum Ora,2.5,42.5,unknown
246666,https://pleiades.stoa.org/places/246666,Subi (river),0.5,41.5,river
246709,https://pleiades.stoa.org/places/246709,Tulcis (river),1.5,41.5,river
246735,https://pleiades.stoa.org/places/246735,Vernègue,1.5,43.5,unknown
246888,https://pleiades.stoa.org/places/246888,Untitled,-3.5,41.5,aqueduct
246889,https://pleiades.stoa.org/places/246889,Untitled,-2.5,42.5,aqueduct
246891,https://pleiades.stoa.org/places/246891,Albarracín-Cella Roman aqueduct,-1.5,40.5,aqueduct
246892,https://pleiades.stoa.org/places/246892,Untitled,0.5,41.5,aqueduct
247658,https://pleiades.stoa.org/places/247658,Untitled,-0.5,42.5,bridge
249153,https://pleiades.stoa.org/places/249153,Untitled,-1.5,42.5,dam
249154,https://pleiades.stoa.org/places/249154,Untitled,-1.5,42.5,dam
249941,https://pleiades.stoa.org/places/249941,Untitled,0.5,43.5,villa
249942,https://pleiades.stoa.org/places/249942,Untitled,0.5,43.5,villa
249992,https://pleiades.stoa.org/places/249992,Untitled,0.5,43.5,villa
250004,https://pleiades.stoa.org/places/250004,Untitled,1.5,42.5,villa
250006,https://pleiades.stoa.org/places/250006,Untitled,1.5,42.5,villa
250010,https://pleiades.stoa.org/places/250010,Untitled,2.5,42.5,villa
250011,https://pleiades.stoa.org/places/250011,Untitled,2.5,41.5,villa
250015,https://pleiades.stoa.org/places/250015,Untitled,2.5,41.5,villa
250020,https://pleiades.stoa.org/places/250020,Untitled,0.5,41.5,villa
250023,https://pleiades.stoa.org/places/250023,Untitled,-0.5,41.5,villa
250024,https://pleiades.stoa.org/places/250024,Untitled,-0.5,41.5,villa
250025,https://pleiades.stoa.org/places/250025,La Malena Roman Villa,-0.5,41.5,villa
250028,https://pleiades.stoa.org/places/250028,Untitled,-1.5,42.5,villa
250036,https://pleiades.stoa.org/places/250036,Untitled,-2.5,41.5,villa
250037,https://pleiades.stoa.org/places/250037,Untitled,-2.5,41.5,villa
250038,https://pleiades.stoa.org/places/250038,Untitled,-2.5,41.5,villa
250039,https://pleiades.stoa.org/places/250039,Untitled,-3.5,41.5,villa
255954,https://pleiades.stoa.org/places/255954,Ad Pontem,-6.293120666666666,36.529277666666665,station
255959,https://pleiades.stoa.org/places/255959,Adrus (river),-7.5,38.5,river
255968,https://pleiades.stoa.org/places/255968,Alhonoz,-4.5,37.5,unknown
255977,https://pleiades.stoa.org/places/255977,Anatolikon Stoma,-4.6704253324529335,37.599066902184944,river
256006,https://pleiades.stoa.org/places/256006,Baelo (river),-5.5,36.5,river
256009,https://pleiades.stoa.org/places/256009,Baetis Aestuaria,-6.3455489,36.8273903,estuary
256184,https://pleiades.stoa.org/places/256184,Glaukou? Akra,-6.5,36.5,cape|peninsula
256203,https://pleiades.stoa.org/places/256203,Herdade da Chaminé,-7.5,38.5,unknown
256274,https://pleiades.stoa.org/places/256274,Luaron? Akron,-8.5,40.5,cape
256280,https://pleiades.stoa.org/places/256280,Maenuba,-6.5,37.5,unknown
256300,https://pleiades.stoa.org/places/256300,Mina de Ruy Gomes,-7.5,38.5,unknown
256337,https://pleiades.stoa.org/places/256337,Oleastrum L.,-6.5,36.5,lake
256489,https://pleiades.stoa.org/places/256489,Turduli,-7.5,37.5,people
256702,https://pleiades.stoa.org/places/256702,Untitled,-8.5,38.5,aqueduct
256703,https://pleiades.stoa.org/places/256703,Valencia de Alcàntara aqueduct,-7.5,39.5,aqueduct
256704,https://pleiades.stoa.org/places/256704,Untitled,-6.5,39.5,aqueduct
256705,https://pleiades.stoa.org/places/256705,Untitled,-6.5,38.5,aqueduct
256706,https://pleiades.stoa.org/places/256706,Untitled,-6.5,38.5,aqueduct
256707,https://pleiades.stoa.org/places/256707,Untitled,-6.5,38.5,aqueduct
256710,https://pleiades.stoa.org/places/256710,Untitled,-6.5,37.5,aqueduct
256711,https://pleiades.stoa.org/places/256711,Untitled,-6.5,36.5,aqueduct
256712,https://pleiades.stoa.org/places/256712,Untitled,-5.5,37.5,aqueduct
256713,https://pleiades.stoa.org/places/256713,Untitled,-5.5,36.5,aqueduct
257461,https://pleiades.stoa.org/places/257461,Untitled,-6.5,39.5,bridge
257462,https://pleiades.stoa.org/places/257462,Untitled,-6.5,39.5,bridge
257463,https://pleiades.stoa.org/places/257463,Untitled,-6.5,39.5,bridge
257464,https://pleiades.stoa.org/places/257464,Untitled,-6.5,39.5,bridge
257465,https://pleiades.stoa.org/places/257465,Untitled,-6.5,39.5,bridge
257466,https://pleiades.stoa.org/places/257466,Untitled,-6.5,39.5,bridge
257467,https://pleiades.stoa.org/places/257467,Untitled,-6.5,38.5,bridge
257468,https://pleiades.stoa.org/places/257468,Untitled,-6.5,38.5,bridge
257470,https://pleiades.stoa.org/places/257470,Untitled,-6.5,38.5,bridge
257474,https://pleiades.stoa.org/places/257474,Untitled,-6.5,37.5,bridge
257475,https://pleiades.stoa.org/places/257475,Untitled,-6.5,36.5,bridge
257476,https://pleiades.stoa.org/places/257476,Untitled,-6.5,36.5,bridge
257477,https://pleiades.stoa.org/places/257477,Untitled,-5.5,40.5,bridge
257479,https://pleiades.stoa.org/places/257479,Untitled,-5.5,39.5,bridge
257482,https://pleiades.stoa.org/places/257482,Untitled,-5.5,37.5,bridge
257483,https://pleiades.stoa.org/places/257483,Untitled,-4.5,37.5,bridge
257484,https://pleiades.stoa.org/places/257484,Untitled,-4.5,37.5,bridge
257485,https://pleiades.stoa.org/places/257485,Untitled,-4.5,37.5,bridge
257486,https://pleiades.stoa.org/places/257486,Untitled,-4.5,37.5,bridge
258212,https://pleiades.stoa.org/places/258212,Untitled,-6.5,39.5,centuriation
265766,https://pleiades.stoa.org/places/265766,Ad Aras,-0.5,38.5,unknown
265781,https://pleiades.stoa.org/places/265781,Ad Statuas?,-0.5,38.5,unknown
265847,https://pleiades.stoa.org/places/265847,Carpetania,-4.024491,39.85668,label|region
265859,https://pleiades.stoa.org/places/265859,Cerro de Conjuro,-3.5,36.5,mountain
265951,https://pleiades.stoa.org/places/265951,Lobetanoi,-1.4442792,40.4072825,people
265966,https://pleiades.stoa.org/places/265966,Marianus (mountain range),-4.2380556,38.4197222,label|mountain
266075,https://pleiades.stoa.org/places/266075,Turdetania (region),-5.6464685,37.4703045,label|region|valley
266517,https://pleiades.stoa.org/places/266517,Untitled,-4.5,39.5,aqueduct
266518,https://pleiades.stoa.org/places/266518,Untitled,-3.606772,39.460299,aqueduct
266519,https://pleiades.stoa.org/places/266519,Untitled,-3.5,37.5,aqueduct
266521,https://pleiades.stoa.org/places/266521,Untitled,-2.8126742641125073,39.88821671394122,aqueduct
266522,https://pleiades.stoa.org/places/266522,Untitled,-2.5,36.5,aqueduct
266524,https://pleiades.stoa.org/places/266524,Untitled,-0.5,39.5,aqueduct
266525,https://pleiades.stoa.org/places/266525,Untitled,-0.5,38.5,aqueduct
266526,https://pleiades.stoa.org/places/266526,Untitled,1.5,38.5,aqueduct
267274,https://pleiades.stoa.org/places/267274,Untitled,-4.5,37.5,bridge
267275,https://pleiades.stoa.org/places/267275,Untitled,-4.5,37.5,bridge
267279,https://pleiades.stoa.org/places/267279,Unnamed Bridge,-4.670408684201695,37.59907341189635,bridge
267280,https://pleiades.stoa.org/places/267280,Untitled,-3.5,37.5,bridge
268027,https://pleiades.stoa.org/places/268027,Untitled,-4.5,39.5,canal
268028,https://pleiades.stoa.org/places/268028,Untitled,-0.5,39.5,canal
268029,https://pleiades.stoa.org/places/268029,Untitled,-0.5,39.5,canal
268785,https://pleiades.stoa.org/places/268785,Unnamed ancient dams ,-4.5,39.5,dam
268787,https://pleiades.stoa.org/places/268787,Untitled,-3.5,39.5,dam
268788,https://pleiades.stoa.org/places/268788,Untitled,-3.5,39.5,dam
268790,https://pleiades.stoa.org/places/268790,Untitled,-0.5,39.5,dam
268791,https://pleiades.stoa.org/places/268791,Untitled,-0.5,39.5,dam
269537,https://pleiades.stoa.org/places/269537,Untitled,-1.0,38.5,road
269538,https://pleiades.stoa.org/places/269538,Untitled,-2.82131825,37.641724499999995,road
269539,https://pleiades.stoa.org/places/269539,Untitled,-1.0,38.5,road
269540,https://pleiades.stoa.org/places/269540,Untitled,-1.0,38.5,road
269541,https://pleiades.stoa.org/places/269541,Untitled,-1.0,38.5,road
269542,https://pleiades.stoa.org/places/269542,Untitled,-1.0,38.5,road
269543,https://pleiades.stoa.org/places/269543,Untitled,-1.0,38.5,road
269544,https://pleiades.stoa.org/places/269544,Untitled,-1.0,38.5,road
269545,https://pleiades.stoa.org/places/269545,Untitled,-1.0,38.5,road
269546,https://pleiades.stoa.org/places/269546,Untitled,-2.81302,39.885321,road
269547,https://pleiades.stoa.org/places/269547,Untitled,-1.0,38.5,road
269548,https://pleiades.stoa.org/places/269548,Untitled,-1.0,38.5,road
269549,https://pleiades.stoa.org/places/269549,Untitled,-1.0,38.5,road
269550,https://pleiades.stoa.org/places/269550,Untitled,-1.0,38.5,road
269551,https://pleiades.stoa.org/places/269551,Untitled,-1.0,38.5,road
269552,https://pleiades.stoa.org/places/269552,Untitled,-1.0,38.5,road
269553,https://pleiades.stoa.org/places/269553,Untitled,-1.0,38.5,road
269554,https://pleiades.stoa.org/places/269554,Untitled,-1.0,38.5,road
269555,https://pleiades.stoa.org/places/269555,Untitled,-1.0,38.5,road
269556,https://pleiades.stoa.org/places/269556,Untitled,-1.0,38.5,road
269557,https://pleiades.stoa.org/places/269557,Untitled,-1.0,38.5,road
269558,https://pleiades.stoa.org/places/269558,Untitled,-0.22212542499999996,39.610073375,road
269559,https://pleiades.stoa.org/places/269559,Untitled,-1.0,38.5,road
269560,https://pleiades.stoa.org/places/269560,Untitled,-2.6399976666666665,39.75928866666667,road
269561,https://pleiades.stoa.org/places/269561,Untitled,-0.34195966666666666,38.74419966666667,road
