pid,uri,title,longitude,latitude,description
50035,https://pleiades.stoa.org/places/50035,Kannagara?,81.06276,16.315208,"An ancient place, cited: BAtlas 5 E3 Kannagara?"
50038,https://pleiades.stoa.org/places/50038,Kantakossyla,80.260333,16.150994,"An ancient place, cited: BAtlas 5 E3 Kantakossyla"
50040,https://pleiades.stoa.org/places/50040,Kapuhenvala,80.273603,8.022877,"An ancient place, cited: BAtlas 5 inset Kapuhenvala"
50042,https://pleiades.stoa.org/places/50042,Karige,79.690518,11.432137,"An ancient place, cited: BAtlas 5 D4 Karige"
50043,https://pleiades.stoa.org/places/50043,Karivalamvandanallur,77.578469,9.149927,"An ancient place, cited: BAtlas 5 D5 Karivalamvandanallur"
50044,https://pleiades.stoa.org/places/50044,Karmara,79.632958,10.771881,"An ancient place, cited: BAtlas 5 D4 Karmara"
50046,https://pleiades.stoa.org/places/50046,Karoura,77.5,12.5,"An ancient place, cited: BAtlas 5 D4 Karoura"
50047,https://pleiades.stoa.org/places/50047,Karukkakkuriochi,79.166017,10.329253,"An ancient place, cited: BAtlas 5 D4 Karukkakkuriochi"
50048,https://pleiades.stoa.org/places/50048,Karur,78.079902,10.951893,"An ancient place, cited: BAtlas 5 D4 Karur"
50051,https://pleiades.stoa.org/places/50051,Kathanganni,77.427325,10.686144,"An ancient place, cited: BAtlas 5 D4 Kathanganni"
50052,https://pleiades.stoa.org/places/50052,Katriyal,75.78982,16.64652,"An ancient place, cited: BAtlas 5 D3 Katriyal"
50055,https://pleiades.stoa.org/places/50055,Kerobothros,76.25058185317283,10.90479485224958,"An ancient place, cited: BAtlas 5 D4 Kerobothros"
50060,https://pleiades.stoa.org/places/50060,Koddoura,80.930118,16.259169,"An ancient place, cited: BAtlas 5 E3 Koddoura"
50064,https://pleiades.stoa.org/places/50064,Kolchoi,78.01884,8.612651,"An ancient place, cited: BAtlas 5 D5 Kolchoi"
50068,https://pleiades.stoa.org/places/50068,Kondapur,78.362612,17.428536,"An ancient place, cited: BAtlas 5 D3 Kondapur"
50070,https://pleiades.stoa.org/places/50070,Koneripatty,77.829432,11.542717,"An ancient place, cited: BAtlas 5 D4 Koneripatty"
50073,https://pleiades.stoa.org/places/50073,Koreoura?,76.036497,10.594294,"An ancient place, cited: BAtlas 5 D4 Koreoura?"
50074,https://pleiades.stoa.org/places/50074,Korounkala,79.587917,17.998359,"An ancient place, cited: BAtlas 5 D3 Korounkala"
50076,https://pleiades.stoa.org/places/50076,Kory (island),79.32526871393956,9.24417392393757,"An ancient place, cited: BAtlas 5 D5 Kory Ins."
50078,https://pleiades.stoa.org/places/50078,Kotpad,83.301502,17.917534,"An ancient place, cited: BAtlas 5 E3 Kotpad"
50079,https://pleiades.stoa.org/places/50079,Kottayam,76.521245,9.586011,"An ancient place, cited: BAtlas 5 D5 Kottayam"
50080,https://pleiades.stoa.org/places/50080,Kottiara,76.777701,8.991778,"An ancient place, cited: BAtlas 5 D5 Kottiara"
50081,https://pleiades.stoa.org/places/50081,Kottis,79.904146,15.074163,"An ancient place, cited: BAtlas 5 E3 Kottis"
50082,https://pleiades.stoa.org/places/50082,Kottobora,80.992405,16.421321,"An ancient place, cited: BAtlas 5 E3 Kottobora"
50083,https://pleiades.stoa.org/places/50083,Kourelloura,77.170952,11.067143,"An ancient place, cited: BAtlas 5 D4 Kourelloura"
50084,https://pleiades.stoa.org/places/50084,Kouroula,79.837316,10.926422,"An ancient place, cited: BAtlas 5 D4 Kouroula"
50085,https://pleiades.stoa.org/places/50085,Kudavelli,77.5,17.5,"An ancient place, cited: BAtlas 5 D3 Kudavelli"
50086,https://pleiades.stoa.org/places/50086,Kulattupalaiyam,77.89183,10.917509,"An ancient place, cited: BAtlas 5 D4 Kulattupalaiyam"
50091,https://pleiades.stoa.org/places/50091,Leuke (island),74.3250429,14.0188543,"An ancient place, cited: BAtlas 5 C4 Leuke Ins."
50092,https://pleiades.stoa.org/places/50092,Limyrike,75.92164718452868,11.071631803796759,"An ancient place, cited: BAtlas 5 D4 Limyrike"
50093,https://pleiades.stoa.org/places/50093,Lingarajupalem,82.733563,17.398822,"An ancient place, cited: BAtlas 5 E3 Lingarajupalem"
50096,https://pleiades.stoa.org/places/50096,Maagrammon,81.278156,6.28428,"An ancient place, cited: BAtlas 5 inset Maagrammon"
50099,https://pleiades.stoa.org/places/50099,Magaris,85.994719,20.378459,"An ancient place, cited: BAtlas 5 F2 Magaris"
50104,https://pleiades.stoa.org/places/50104,Maisolos (river),77.23648317768321,16.57542963071817,"An ancient place, cited: BAtlas 5 D3 Maisolos fl."
50107,https://pleiades.stoa.org/places/50107,Malanga,79.69958,12.838963,"An ancient place, cited: BAtlas 5 D4 Malanga"
50110,https://pleiades.stoa.org/places/50110,Mallayapalam,79.858189,15.825602,"An ancient place, cited: BAtlas 5 E3 Mallayapalam"
50114,https://pleiades.stoa.org/places/50114,Mambalam,80.274633,13.037431,"An ancient place, cited: BAtlas 5 E4 Mambalam"
50116,https://pleiades.stoa.org/places/50116,Mandagara?,73.03939,17.951342,"An ancient place, cited: BAtlas 5 C3 Mandagara?"
50117,https://pleiades.stoa.org/places/50117,Mandas (river),78.06443769366221,18.7916693485695,"An ancient place, cited: BAtlas 5 E3 Mandas fl."
50119,https://pleiades.stoa.org/places/50119,Mankada,76.177746,11.016492,"An ancient place, cited: BAtlas 5 D4 Mankada"
50123,https://pleiades.stoa.org/places/50123,Masalia,80.20345089471738,16.11050054235501,"An ancient place, cited: BAtlas 5 D3 Masalia"
50128,https://pleiades.stoa.org/places/50128,Melange,79.991827,14.159117,"An ancient place, cited: BAtlas 5 E4 Melange"
50133,https://pleiades.stoa.org/places/50133,Milizigeris?/Sigerus?,73.213429,17.294362,"An ancient place, cited: BAtlas 5 C3 Milizigeris?/Sigerus?"
50137,https://pleiades.stoa.org/places/50137,Modogoulla,76.439,16.001479,"An ancient place, cited: BAtlas 5 D3 Modogoulla"
50138,https://pleiades.stoa.org/places/50138,Modoura,78.122503,9.90839,"An ancient place, cited: BAtlas 5 D5 Modoura"
50141,https://pleiades.stoa.org/places/50141,Monoglosson Emporion,70.246746,21.020751,"An ancient place, cited: BAtlas 5 C2 Monoglosson Emporion"
50145,https://pleiades.stoa.org/places/50145,Musiris? L.,77.5,12.5,"An ancient place, cited: BAtlas 5 D4 Musiris? L."
50147,https://pleiades.stoa.org/places/50147,Mysore,77.5,12.5,"An ancient place, cited: BAtlas 5 D4 Mysore"
50151,https://pleiades.stoa.org/places/50151,Nagagoura,79.096187,21.146995,"An ancient place, cited: BAtlas 5 D2 Nagagoura"
50152,https://pleiades.stoa.org/places/50152,Nagara,70.613902,21.603402,"An ancient place, cited: BAtlas 5 C2 Nagara"
50154,https://pleiades.stoa.org/places/50154,Nagdhara,73.090774,20.921614,"An ancient place, cited: BAtlas 5 C2 Nagdhara"
50155,https://pleiades.stoa.org/places/50155,Nagour,79.775066,11.18796,"An ancient place, cited: BAtlas 5 D4 Nagour"
50157,https://pleiades.stoa.org/places/50157,Nanagounas (river),75.53370878175613,21.417089960223095,"An ancient place, cited: BAtlas 5 C2 Nanagounas fl."
50158,https://pleiades.stoa.org/places/50158,Nandyal,78.482406,15.47641,"An ancient place, cited: BAtlas 5 D3 Nandyal"
50159,https://pleiades.stoa.org/places/50159,Nanigaina,80.286238,16.770014,"An ancient place, cited: BAtlas 5 E3 Nanigaina"
50160,https://pleiades.stoa.org/places/50160,Naoura/Nitriae,74.449703,14.281472,"An ancient place, cited: BAtlas 5 C4 Naoura/Nitriae"
50162,https://pleiades.stoa.org/places/50162,Nasika,73.777681,19.993198,"An ancient place, cited: BAtlas 5 C3 Nasika"
50163,https://pleiades.stoa.org/places/50163,Nastullapur,78.838349,18.165296,"An ancient place, cited: BAtlas 5 D3 Nastullapur"
50166,https://pleiades.stoa.org/places/50166,Nellore,79.984779,14.450364,"An ancient place, cited: BAtlas 5 D4 Nellore"
50167,https://pleiades.stoa.org/places/50167,Nevasa,74.894449,19.62041,"An ancient place, cited: BAtlas 5 C3 Nevasa"
50168,https://pleiades.stoa.org/places/50168,Nikama,79.842074,10.784632,"An ancient place, cited: BAtlas 5 D4 Nikama"
50170,https://pleiades.stoa.org/places/50170,Nousaripa,72.924985,20.944035,"An ancient place, cited: BAtlas 5 C2 Nousaripa"
50172,https://pleiades.stoa.org/places/50172,Odoka,80.226317,6.045488,"An ancient place, cited: BAtlas 5 inset Odoka"
50174,https://pleiades.stoa.org/places/50174,Olochoira,74.720013,13.344129,"An ancient place, cited: BAtlas 5 C4 Olochoira"
50175,https://pleiades.stoa.org/places/50175,Ongole,80.047904,15.488367,"An ancient place, cited: BAtlas 5 E3 Ongole"
50179,https://pleiades.stoa.org/places/50179,Orneon? Pr.,80.5916227,5.9192089,"An ancient place, cited: BAtlas 5 inset Orneon? Pr."
50182,https://pleiades.stoa.org/places/50182,Ouangana? (island),79.83167340477169,9.596698163244023,"An ancient place, cited: BAtlas 5 inset Ouangana? Ins."
50184,https://pleiades.stoa.org/places/50184,Oulippada?,80.497715,6.808048,"An ancient place, cited: BAtlas 5 inset Oulippada?"
50192,https://pleiades.stoa.org/places/50192,Paithana,75.385416,19.468043,"An ancient place, cited: BAtlas 5 D3 Paithana"
50194,https://pleiades.stoa.org/places/50194,Palaeogoni/Serendivae,80.8953661251433,7.5738998443082135,"An ancient place, cited: BAtlas 5 inset Palaeogoni/Serendivae"
50196,https://pleiades.stoa.org/places/50196,Palaipatmai?,73.302413,17.526305,"An ancient place, cited: BAtlas 5 C3 Palaipatmai?"
50199,https://pleiades.stoa.org/places/50199,Paloura,76.700285,10.472567,"An ancient place, cited: BAtlas 5 D4 Paloura"
50201,https://pleiades.stoa.org/places/50201,Pandion,78.19358994658116,9.653858785357345,"An ancient place, cited: BAtlas 5 D5 Pandion"
50202,https://pleiades.stoa.org/places/50202,Pandipatna,80.194277,12.614347,"An ancient place, cited: BAtlas 5 E4 Pandipatna"
50204,https://pleiades.stoa.org/places/50204,Papike Pr.,72.5,22.5,"An ancient place, cited: BAtlas 5 C2 Papike Pr."
50205,https://pleiades.stoa.org/places/50205,Paralia,77.50765587158209,8.531066006606288,"An ancient place, cited: BAtlas 5 D5 Paralia"
50209,https://pleiades.stoa.org/places/50209,Paunar,73.648209,20.794336,"An ancient place, cited: BAtlas 5 C2 Paunar"
50210,https://pleiades.stoa.org/places/50210,Peddabunkur,79.094869,18.295769,"An ancient place, cited: BAtlas 5 D3 Peddabunkur"
50213,https://pleiades.stoa.org/places/50213,Perinkari,78.616334,9.684856,"An ancient place, cited: BAtlas 5 D5 Perinkari"
50216,https://pleiades.stoa.org/places/50216,Phrourion,79.414997,12.245497,"An ancient place, cited: BAtlas 5 D4 Phrourion"
50218,https://pleiades.stoa.org/places/50218,Pidarikulam,80.0153675,8.832784,"An ancient place, cited: BAtlas 5 inset Pidarikulam"
50219,https://pleiades.stoa.org/places/50219,Pitoura,80.031192,16.346845,"An ancient place, cited: BAtlas 5 E3 Pitoura"
50220,https://pleiades.stoa.org/places/50220,Podoperoura,76.561462,10.595404,"An ancient place, cited: BAtlas 5 D4 Podoperoura"
50225,https://pleiades.stoa.org/places/50225,Poulipoula,72.963116,20.769455,"An ancient place, cited: BAtlas 5 C2 Poulipoula"
50226,https://pleiades.stoa.org/places/50226,Pounnata,76.530222,9.584268,"An ancient place, cited: BAtlas 5 D5 Pounnata"
50227,https://pleiades.stoa.org/places/50227,Prabhas Patan,70.402269,20.890744,"An ancient place, cited: BAtlas 5 C2 Prabhas Patan"
50236,https://pleiades.stoa.org/places/50236,Pyrron Oros,77.5,7.5,"An ancient place, cited: BAtlas 5 D5 Pyrron Oros"
50243,https://pleiades.stoa.org/places/50243,Sada,93.330422,20.013925,"An ancient place, cited: BAtlas 5 G2 Sada"
50250,https://pleiades.stoa.org/places/50250,Salihundan,83.963492,18.336424,"An ancient place, cited: BAtlas 5 E3 Salihundan"
50252,https://pleiades.stoa.org/places/50252,Saline? (island),93.6353035,18.7969257,"An ancient place, cited: BAtlas 5 G3 Saline? Ins."
50254,https://pleiades.stoa.org/places/50254,Sanpewada,79.291868,21.025933,"An ancient place, cited: BAtlas 5 D2 Sanpewada"
50260,https://pleiades.stoa.org/places/50260,Selour,77.38007,10.432112,"An ancient place, cited: BAtlas 5 D4 Selour"
50261,https://pleiades.stoa.org/places/50261,Semylla,72.947229,18.521268,"An ancient place, cited: BAtlas 5 C3 Semylla"
50264,https://pleiades.stoa.org/places/50264,Sesekreienai? Inss.,72.5,17.5,"An ancient place, cited: BAtlas 5 C3 Sesekreienai? Inss."
50271,https://pleiades.stoa.org/places/50271,Sippara,83.554891,18.300264,"An ancient place, cited: BAtlas 5 E3 Sippara"
50273,https://pleiades.stoa.org/places/50273,Sisupalgarh,80.880875,20.230313,"An ancient place, cited: BAtlas 5 F2 Sisupalgarh"
50275,https://pleiades.stoa.org/places/50275,Solen (river),77.5,7.5,"An ancient place, cited: BAtlas 5 D5 Solen fl."
50278,https://pleiades.stoa.org/places/50278,Sopatma,79.942282,12.188994,"An ancient place, cited: BAtlas 5 D4 Sopatma"
50279,https://pleiades.stoa.org/places/50279,Sorai,79.03998187266694,12.376989244653016,"An ancient place, cited: BAtlas 5 D4 Sorai"
50281,https://pleiades.stoa.org/places/50281,Souboura,79.763329,11.750868,"An ancient place, cited: BAtlas 5 D4 Souboura"
50282,https://pleiades.stoa.org/places/50282,Souppara,72.804527,19.434113,"An ancient place, cited: BAtlas 5 C3 Souppara"
50290,https://pleiades.stoa.org/places/50290,Surat,72.822554,21.18813,"An ancient place, cited: BAtlas 5 C2 Surat"
50291,https://pleiades.stoa.org/places/50291,Syrastrene,70.71643056261146,21.21847095452941,"An ancient place, cited: BAtlas 5 B2 Syrastrene"
50293,https://pleiades.stoa.org/places/50293,Tadali,79.114719,20.091678,"An ancient place, cited: BAtlas 5 D2 Tadali"
50294,https://pleiades.stoa.org/places/50294,Tagara,76.14594,18.301382,"An ancient place, cited: BAtlas 5 D3 Tagara"
50295,https://pleiades.stoa.org/places/50295,Tainour,77.93307,9.869413,"An ancient place, cited: BAtlas 5 D5 Tainour"
50297,https://pleiades.stoa.org/places/50297,Tangala,77.833286,9.700443,"An ancient place, cited: BAtlas 5 D5 Tangala"
50300,https://pleiades.stoa.org/places/50300,*Templum Augusti,76.207229,10.157551,"An ancient place, cited: BAtlas 5 D4 *Templum Augusti"
50301,https://pleiades.stoa.org/places/50301,Tennagora,77.897214,11.376307,"An ancient place, cited: BAtlas 5 D4 Tennagora"
50303,https://pleiades.stoa.org/places/50303,Thanjavur,79.141673,10.783937,"An ancient place, cited: BAtlas 5 D4 Thanjavur"
50305,https://pleiades.stoa.org/places/50305,Tiagoura,74.204221,20.344225,"An ancient place, cited: BAtlas 5 C2 Tiagoura"
50307,https://pleiades.stoa.org/places/50307,Tondamanathan,79.681619,11.52503,"An ancient place, cited: BAtlas 5 D4 Tondamanathan"
50308,https://pleiades.stoa.org/places/50308,Toparon?,73.58469,16.220106,"An ancient place, cited: BAtlas 5 C3 Toparon?"
50309,https://pleiades.stoa.org/places/50309,Tosale,86.016551,20.141589,"An ancient place, cited: BAtlas 5 F2 Tosale"
50311,https://pleiades.stoa.org/places/50311,Tropina,76.482942,9.806614,"An ancient place, cited: BAtlas 5 D5 Tropina"
50312,https://pleiades.stoa.org/places/50312,Tyndis,75.926477,10.763548,"An ancient place, cited: BAtlas 5 D4 Tyndis"
50314,https://pleiades.stoa.org/places/50314,Tynnas (river),77.5,12.5,"An ancient place, cited: BAtlas 5 D4 Tynnas fl."
50315,https://pleiades.stoa.org/places/50315,Tyrannosboas?,73.472008,16.078557,"An ancient place, cited: BAtlas 5 C3 Tyrannosboas?"
50318,https://pleiades.stoa.org/places/50318,Udappu,79.986721,8.514013,"An ancient place, cited: BAtlas 5 inset Udappu"
50320,https://pleiades.stoa.org/places/50320,Vadgaon,74.665214,15.763323,"An ancient place, cited: BAtlas 5 C3 Vadgaon"
50322,https://pleiades.stoa.org/places/50322,Valaicchenai,81.630057,6.971356,"An ancient place, cited: BAtlas 5 inset Valaicchenai"
50323,https://pleiades.stoa.org/places/50323,Valuvaly,76.546666,10.711186,"An ancient place, cited: BAtlas 5 D4 Valuvaly"
50324,https://pleiades.stoa.org/places/50324,Vasavasamudram,80.118864,12.49946,"An ancient place, cited: BAtlas 5 E4 Vasavasamudram"
50325,https://pleiades.stoa.org/places/50325,Veeravasaram,81.483682,16.467309,"An ancient place, cited: BAtlas 5 E3 Veeravasaram"
50326,https://pleiades.stoa.org/places/50326,Vellalore,77.055401,10.806522,"An ancient place, cited: BAtlas 5 D4 Vellalore"
50328,https://pleiades.stoa.org/places/50328,Vidiyadurrapuram,80.595167,16.415293,"An ancient place, cited: BAtlas 5 E3 Vidiyadurrapuram"
50329,https://pleiades.stoa.org/places/50329,Vinukonda,83.589194,18.040711,"An ancient place, cited: BAtlas 5 E3 Vinukonda"
50332,https://pleiades.stoa.org/places/50332,Waghoda,75.418646,21.151298,"An ancient place, cited: BAtlas 5 D2 Waghoda"
50333,https://pleiades.stoa.org/places/50333,Weepangandla,78.297275,16.280753,"An ancient place, cited: BAtlas 5 D3 Weepangandla"
50335,https://pleiades.stoa.org/places/50335,Yashwantpur,77.551183,13.020918,"An ancient place, cited: BAtlas 5 D4 Yashwantpur"
50336,https://pleiades.stoa.org/places/50336,Yelleshwaram,78.970364,16.159267,"An ancient place, cited: BAtlas 5 D3 Yelleshwaram"
50338,https://pleiades.stoa.org/places/50338,Zaba? (island),81.716667,6.4,"An ancient place, cited: BAtlas 5 inset Zaba? Ins."
50587,https://pleiades.stoa.org/places/50587,Adarima,,,"An ancient place, cited: BAtlas 5 unlocated Adarima"
50588,https://pleiades.stoa.org/places/50588,Adisamon,,,"An ancient place, cited: BAtlas 5 unlocated Adisamon"
50589,https://pleiades.stoa.org/places/50589,Adisathra,,,"An ancient place, cited: BAtlas 5 unlocated Adisathra"
50591,https://pleiades.stoa.org/places/50591,Agara,,,"An ancient place, cited: BAtlas 5 unlocated Agara"
50592,https://pleiades.stoa.org/places/50592,Agathou Daimonos (island),80.0,-20.0,"An ancient place, cited: BAtlas 5 unlocated Agathou Daimonos Ins."
50593,https://pleiades.stoa.org/places/50593,Agrinagara,,,"An ancient place, cited: BAtlas 5 unlocated Agrinagara"
50594,https://pleiades.stoa.org/places/50594,Alaba,,,"An ancient place, cited: BAtlas 5 unlocated Alaba Ins."
50595,https://pleiades.stoa.org/places/50595,Amaraththa,,,"An ancient place, cited: BAtlas 5 unlocated Amaraththa"
50597,https://pleiades.stoa.org/places/50597,Ammine,,,"An ancient place, cited: BAtlas 5 unlocated Ammine Ins."
50598,https://pleiades.stoa.org/places/50598,Anarta,,,"An ancient place, cited: BAtlas 5 unlocated Anarta"
50600,https://pleiades.stoa.org/places/50600,Anoubartha,,,"An ancient place, cited: BAtlas 5 unlocated Anoubartha"
50601,https://pleiades.stoa.org/places/50601,Anoubingara,,,"An ancient place, cited: BAtlas 5 unlocated Anoubingara"
50602,https://pleiades.stoa.org/places/50602,Arana,,,"An ancient place, cited: BAtlas 5 unlocated Arana Ins."
50603,https://pleiades.stoa.org/places/50603,Arembour,,,"An ancient place, cited: BAtlas 5 unlocated Arembour"
50604,https://pleiades.stoa.org/places/50604,Armagara,,,"An ancient place, cited: BAtlas 5 unlocated Armagara"
50605,https://pleiades.stoa.org/places/50605,Aspathis,,,"An ancient place, cited: BAtlas 5 unlocated Aspathis"
50606,https://pleiades.stoa.org/places/50606,Aunes (river),,,"An ancient place, cited: BAtlas 5 unlocated Aunes fl."
50609,https://pleiades.stoa.org/places/50609,Balaka,,,"An ancient place, cited: BAtlas 5 unlocated Balaka Ins."
50610,https://pleiades.stoa.org/places/50610,Balantipyrgon,,,"An ancient place, cited: BAtlas 5 unlocated Balantipyrgon"
50611,https://pleiades.stoa.org/places/50611,Barakes (river),,,"An ancient place, cited: BAtlas 5 unlocated Barakes fl."
50612,https://pleiades.stoa.org/places/50612,Barakoura,,,"An ancient place, cited: BAtlas 5 unlocated Barakoura"
50613,https://pleiades.stoa.org/places/50613,Bardamana,,,"An ancient place, cited: BAtlas 5 unlocated Bardamana"
50614,https://pleiades.stoa.org/places/50614,Bardaotis,,,"An ancient place, cited: BAtlas 5 unlocated Bardaotis"
50615,https://pleiades.stoa.org/places/50615,Bere,,,"An ancient place, cited: BAtlas 5 unlocated Bere"
50616,https://pleiades.stoa.org/places/50616,Bideris,,,"An ancient place, cited: BAtlas 5 unlocated Bideris"
50617,https://pleiades.stoa.org/places/50617,Bitala,,,"An ancient place, cited: BAtlas 5 unlocated Bitala Ins."
50618,https://pleiades.stoa.org/places/50618,Bizala,,,"An ancient place, cited: BAtlas 5 unlocated Bizala"
50619,https://pleiades.stoa.org/places/50619,Bokana,,,"An ancient place, cited: BAtlas 5 unlocated Bokana"
50621,https://pleiades.stoa.org/places/50621,Boranga,,,"An ancient place, cited: BAtlas 5 unlocated Boranga"
50623,https://pleiades.stoa.org/places/50623,Bramagara,,,"An ancient place, cited: BAtlas 5 unlocated Bramagara"
50624,https://pleiades.stoa.org/places/50624,Bramme,,,"An ancient place, cited: BAtlas 5 unlocated Bramme"
50625,https://pleiades.stoa.org/places/50625,Bridama,,,"An ancient place, cited: BAtlas 5 unlocated Bridama"
50628,https://pleiades.stoa.org/places/50628,Callinipaza,,,"An ancient place, cited: BAtlas 5 unlocated Callinipaza"
50629,https://pleiades.stoa.org/places/50629,Carsania,,,"An ancient place, cited: BAtlas 5 unlocated Carsania"
50631,https://pleiades.stoa.org/places/50631,Crenacca,,,"An ancient place, cited: BAtlas 5 unlocated Crenacca fl."
50633,https://pleiades.stoa.org/places/50633,Dionysoupolis,,,"An ancient place, cited: BAtlas 5 unlocated Dionysoupolis"
50636,https://pleiades.stoa.org/places/50636,Eikour,,,"An ancient place, cited: BAtlas 5 unlocated Eikour"
50637,https://pleiades.stoa.org/places/50637,Eirene,,,"An ancient place, cited: BAtlas 5 unlocated Eirene Ins."
50638,https://pleiades.stoa.org/places/50638,Empelathra,,,"An ancient place, cited: BAtlas 5 unlocated Empelathra"
50640,https://pleiades.stoa.org/places/50640,Errenesis (river),,,"An ancient place, cited: BAtlas 5 unlocated Errenesis fl."
50642,https://pleiades.stoa.org/places/50642,Gabaliba,,,"An ancient place, cited: BAtlas 5 unlocated Gabaliba"
50643,https://pleiades.stoa.org/places/50643,Galiba,80.0,10.0,"An ancient place, cited: BAtlas 5 unlocated Galiba"
50646,https://pleiades.stoa.org/places/50646,Gammogoura,,,"An ancient place, cited: BAtlas 5 unlocated Gammogoura"
50647,https://pleiades.stoa.org/places/50647,Goumara,,,"An ancient place, cited: BAtlas 5 unlocated Goumara Ins."
50649,https://pleiades.stoa.org/places/50649,Hierakos,,,"An ancient place, cited: BAtlas 5 unlocated Hierakos Ins."
50650,https://pleiades.stoa.org/places/50650,Hippokoura,,,"An ancient place, cited: BAtlas 5 unlocated Hippokoura"
50652,https://pleiades.stoa.org/places/50652,Iatour,,,"An ancient place, cited: BAtlas 5 unlocated Iatour"
50653,https://pleiades.stoa.org/places/50653,Ikarta,,,"An ancient place, cited: BAtlas 5 unlocated Ikarta"
50654,https://pleiades.stoa.org/places/50654,Inde,,,"An ancient place, cited: BAtlas 5 unlocated Inde"
50655,https://pleiades.stoa.org/places/50655,Iogana,,,"An ancient place, cited: BAtlas 5 unlocated Iogana"
50657,https://pleiades.stoa.org/places/50657,Kalandadioua,,,"An ancient place, cited: BAtlas 5 unlocated Kalandadioua Ins."
50658,https://pleiades.stoa.org/places/50658,Karikardama,,,"An ancient place, cited: BAtlas 5 unlocated Karikardama"
50659,https://pleiades.stoa.org/places/50659,Kartasynar,,,"An ancient place, cited: BAtlas 5 unlocated Kartasynar"
50660,https://pleiades.stoa.org/places/50660,Kartinata,,,"An ancient place, cited: BAtlas 5 unlocated Kartinata"
50661,https://pleiades.stoa.org/places/50661,Kassida,,,"An ancient place, cited: BAtlas 5 unlocated Kassida"
50662,https://pleiades.stoa.org/places/50662,Kastra,,,"An ancient place, cited: BAtlas 5 unlocated Kastra"
50663,https://pleiades.stoa.org/places/50663,Katabedas,,,"An ancient place, cited: BAtlas 5 unlocated Katabedas fl."
50664,https://pleiades.stoa.org/places/50664,Katikardamma,,,"An ancient place, cited: BAtlas 5 unlocated Katikardamma"
50665,https://pleiades.stoa.org/places/50665,Kerange,,,"An ancient place, cited: BAtlas 5 unlocated Kerange"
50666,https://pleiades.stoa.org/places/50666,Ketaion Akron,,,"An ancient place, cited: BAtlas 5 unlocated Ketaion Akron"
50667,https://pleiades.stoa.org/places/50667,Koanka,,,"An ancient place, cited: BAtlas 5 unlocated Koanka"
50668,https://pleiades.stoa.org/places/50668,Kondota,,,"An ancient place, cited: BAtlas 5 unlocated Kondota"
50669,https://pleiades.stoa.org/places/50669,Konga/Konta,,,"An ancient place, cited: BAtlas 5 unlocated Konga/Konta"
50670,https://pleiades.stoa.org/places/50670,Korindiour,,,"An ancient place, cited: BAtlas 5 unlocated Korindiour"
50671,https://pleiades.stoa.org/places/50671,Korounda,,,"An ancient place, cited: BAtlas 5 unlocated Korounda"
50672,https://pleiades.stoa.org/places/50672,Korygaza,,,"An ancient place, cited: BAtlas 5 unlocated Korygaza"
50673,https://pleiades.stoa.org/places/50673,Kosa,,,"An ancient place, cited: BAtlas 5 unlocated Kosa"
50674,https://pleiades.stoa.org/places/50674,Kosamba,,,"An ancient place, cited: BAtlas 5 unlocated Kosamba"
50675,https://pleiades.stoa.org/places/50675,Kouma,,,"An ancient place, cited: BAtlas 5 unlocated Kouma"
50676,https://pleiades.stoa.org/places/50676,Kouraporina,,,"An ancient place, cited: BAtlas 5 unlocated Kouraporina"
50677,https://pleiades.stoa.org/places/50677,Koureour,,,"An ancient place, cited: BAtlas 5 unlocated Koureour"
50678,https://pleiades.stoa.org/places/50678,Krokobara,,,"An ancient place, cited: BAtlas 5 unlocated Krokobara"
50680,https://pleiades.stoa.org/places/50680,Malaita,,,"An ancient place, cited: BAtlas 5 unlocated Malaita"
50681,https://pleiades.stoa.org/places/50681,Maliarpha,,,"An ancient place, cited: BAtlas 5 unlocated Maliarpha"
50682,https://pleiades.stoa.org/places/50682,Maliba,,,"An ancient place, cited: BAtlas 5 unlocated Maliba"
50683,https://pleiades.stoa.org/places/50683,Manippala,,,"An ancient place, cited: BAtlas 5 unlocated Manippala"
50684,https://pleiades.stoa.org/places/50684,Mantitour,,,"An ancient place, cited: BAtlas 5 unlocated Mantitour"
50685,https://pleiades.stoa.org/places/50685,Mapoura,,,"An ancient place, cited: BAtlas 5 unlocated Mapoura"
50686,https://pleiades.stoa.org/places/50686,Margana,,,"An ancient place, cited: BAtlas 5 unlocated Margana"
50687,https://pleiades.stoa.org/places/50687,Margara,,,"An ancient place, cited: BAtlas 5 unlocated Margara"
50688,https://pleiades.stoa.org/places/50688,Mendela,,,"An ancient place, cited: BAtlas 5 unlocated Mendela"
50689,https://pleiades.stoa.org/places/50689,Mentanour,,,"An ancient place, cited: BAtlas 5 unlocated Mentanour"
50690,https://pleiades.stoa.org/places/50690,Minagara,,,"An ancient place, cited: BAtlas 5 unlocated Minagara"
50691,https://pleiades.stoa.org/places/50691,Mordoula,,,"An ancient place, cited: BAtlas 5 unlocated Mordoula"
50693,https://pleiades.stoa.org/places/50693,Mousopallis,,,"An ancient place, cited: BAtlas 5 unlocated Mousopallis"
50695,https://pleiades.stoa.org/places/50695,Naadoubada,,,"An ancient place, cited: BAtlas 5 unlocated Naadoubada"
50696,https://pleiades.stoa.org/places/50696,Nakadouma,,,"An ancient place, cited: BAtlas 5 unlocated Nakadouma"
