pid,uri,title,longitude,latitude,names
20487,https://pleiades.stoa.org/places/20487,Hibernia,-8.599475027423367,53.04477149892999,Hibernia:la:Hibernia|Ἰέρνη:grc:Ierne|Éire:ga:Éire|:en:Ireland
20489,https://pleiades.stoa.org/places/20489,Hyperboreios/Douekaledonios Okeanos,-2.422,53.826,::Hyperboreios|::Douekaledonios Okeanos
20493,https://pleiades.stoa.org/places/20493,Iouernikos Okeanos,-5.0000001,53.6666671,::Iouernikos Okeanos|::Hibernikos Okeanos|Irish Sea:en:Irish Sea
20494,https://pleiades.stoa.org/places/20494,Iouernoi,-7.5,52.5,::Iouernoi
20497,https://pleiades.stoa.org/places/20497,[Iutae],7.5,57.5,::Iutae
20505,https://pleiades.stoa.org/places/20505,Karbones,22.5,57.5,::Karbones
20508,https://pleiades.stoa.org/places/20508,Kaukoi,-7.5,52.5,::Kaukoi
20533,https://pleiades.stoa.org/places/20533,Lugii,16.7764,51.527063,::Lugii|LVPIONES SARMATE:la:Lupiones Sarmate
20539,https://pleiades.stoa.org/places/20539,‘Magnatai’,-7.5,52.5,Μαγνάται:grc:Magnatai|::Nagnatai
20566,https://pleiades.stoa.org/places/20566,Osioi?,22.5,57.5,::Osioi
20567,https://pleiades.stoa.org/places/20567,Ouenedikos Kolpos,19.000573827357524,54.66101360365688,::Ouenedikos Kolpos
20568,https://pleiades.stoa.org/places/20568,Ouenniknioi,-7.5,52.5,::Ouenniknioi
20570,https://pleiades.stoa.org/places/20570,Ouiadoua (river),16.366545988430754,51.38239293687491,:grc:Ouiadoua
20586,https://pleiades.stoa.org/places/20586,Roudon (river),24.37511417148308,54.19352331311013,::Roudon|Neman:en:Neman
20594,https://pleiades.stoa.org/places/20594,Sarmaticus Oceanus,18.0,56.0,::Sarmaticus Oceanus
20595,https://pleiades.stoa.org/places/20595,Scadinavia/Scandza,7.5,62.5,::Scadinavia|::Scandza
20613,https://pleiades.stoa.org/places/20613,Soudinoi,22.5,52.5,::Soudinoi
20618,https://pleiades.stoa.org/places/20618,Suebicum Mare,20.0,58.0,::Suebicum Mare|:en:Baltic Sea|:ota:Baḥr-i Virenk
20619,https://pleiades.stoa.org/places/20619,Suiones?,12.5,57.5,:la:Suiones
20625,https://pleiades.stoa.org/places/20625,Tourountes? (river),22.5,57.5,::Tourountes
20634,https://pleiades.stoa.org/places/20634,Vandali,19.416275638511323,50.08671889124602,::Vandali|VANDVLI:la:Vanduli
20636,https://pleiades.stoa.org/places/20636,Vidivarii,17.5,52.5,::Vidivarii
20639,https://pleiades.stoa.org/places/20639,Vistula (river),20.05963418786485,51.65716560244051,::Vistula|Visula:la:Visula|Vistla:la:Vistla|Οὐιστούλα:grc:Ouistoula/Ouistoúla
21897,https://pleiades.stoa.org/places/21897,Ausoba (river),,,::Ausoba|Αὐσόβα ποταμοῦ ἐκβολαί:grc:Afsóva potamoú ekvolaí
21901,https://pleiades.stoa.org/places/21901,Dour (river),,,::Dour|Δουρ ποταμου εκβολαι:grc:Dour potamou ekvolai
21903,https://pleiades.stoa.org/places/21903,Iernos (river),,,::Iernos
21904,https://pleiades.stoa.org/places/21904,Iouernis,,,::Iouernis
21907,https://pleiades.stoa.org/places/21907,Luceni,,,::Luceni
21914,https://pleiades.stoa.org/places/21914,Ouellaboroi/Velabri,,,Οὐελλάβοροι:grc:Ouellaboroi|::Velabri
21915,https://pleiades.stoa.org/places/21915,Ouenniknion Akron,,,::Ouenniknion Akron
21916,https://pleiades.stoa.org/places/21916,Ousdiai,,,::Ousdiai
21919,https://pleiades.stoa.org/places/21919,Raouios (river),,,::Raouios
29457,https://pleiades.stoa.org/places/29457,Alexandria,62.16410466666667,34.331043666666666,::Alexandria
29461,https://pleiades.stoa.org/places/29461,Amata,37.239274,31.608198,::Amata
29463,https://pleiades.stoa.org/places/29463,Anauon,62.329170404052235,33.02135528788277,::Anauon
29475,https://pleiades.stoa.org/places/29475,Arabia (region),46.55153598369672,24.149005298567015,::Arabia|:akk:Arubu|:ota:Cezīretü’l-‘Arab
29482,https://pleiades.stoa.org/places/29482,Ari(m)aspai,62.050647063501486,30.446008917079386,::Arimaspai|::Ariaspai|::Euergitae
29492,https://pleiades.stoa.org/places/29492,Assyria (kingdom),43.24518914922291,36.10511410083722,:akk:Māt-Aššur|:akk:Subartu|:akk:Subaru|:akk:Šubartum|::Assyria|::Syria
29501,https://pleiades.stoa.org/places/29501,Bam,58.368953504896616,29.115595732452658,::Bam|None:arb:Bam|ارگ بم:fa:Bam
29503,https://pleiades.stoa.org/places/29503,Barna,62.331697,25.227074,::Barna
29540,https://pleiades.stoa.org/places/29540,Dahan-i Ghulaman/Zra(n)ka?,61.636091667455325,30.79630803090857,::Zranka|::Zraka|::Drangai|::Zarin
29542,https://pleiades.stoa.org/places/29542,Darabgird,54.544772,28.755075,::Darabgird
29547,https://pleiades.stoa.org/places/29547,Drangiane/Zarangiane (region),61.73790286018725,30.794624302080724,Δραγγιανή:grc:Drangiane|::Zarangiane|::Drangae|Derangae:la:Derangae|::Drangiani|::Sarangai|::Zarangae|::Zranka|DRANGIANE:la:Drangiane
29548,https://pleiades.stoa.org/places/29548,Dumatha,39.882216,29.803206,:ar:al-Ǧauf|:la:Dumatha
29556,https://pleiades.stoa.org/places/29556,Epimaranitae?/Nareitai?,52.5,22.5,Epimaranitae:la:Epimaranitae|::Nareitai|::Anareitai
29569,https://pleiades.stoa.org/places/29569,Garm-Kerman,57.29478759329696,27.680281105534036,::Garm-Kerman
29573,https://pleiades.stoa.org/places/29573,Gedrosia,63.895823412972376,26.608330085354712,:la:Gedrosia|Κεδρωσία:grc:Kedrosia|Γαδρωσία:grc:Gadrosia|Γεδρωσία:grc:Gedrosia|CEDROSIANI:la:Cedrosiani
29586,https://pleiades.stoa.org/places/29586,Harmozeia/Armuzia,56.22236,27.161555,::Harmozeia|Armuzia:la:Armuzia|::Harmozon
29605,https://pleiades.stoa.org/places/29605,Ichthyophagoi,63.77656173327984,25.558847678255315,::Ichthyophagoi
29610,https://pleiades.stoa.org/places/29610,Isatichai,52.5,32.5,::Isatichai
29620,https://pleiades.stoa.org/places/29620,Kalaiou Nesoi,58.093319,23.8573127,::Kalaiou Nesoi
29621,https://pleiades.stoa.org/places/29621,Kalon Oros,57.3319445,23.168472,::Kalon Oros|الجبل الأخضر:ar:Jebel Akhdar/aljbl alakhdr
29625,https://pleiades.stoa.org/places/29625,Karkuya/‘Korok’?,61.50457,31.1289975,::Karkuya|::Korok|::Carcoe
29626,https://pleiades.stoa.org/places/29626,Karmana,57.743416,28.665408,::Karmana
29630,https://pleiades.stoa.org/places/29630,Kish,53.97949473563709,26.538024808099525,::Kish
29633,https://pleiades.stoa.org/places/29633,Korodamon? Akron,59.7982879,22.533032,::Korodamon Akron
29635,https://pleiades.stoa.org/places/29635,Kryptos Limen?,58.592587,23.612619,::Kryptos Limen
29652,https://pleiades.stoa.org/places/29652,Macoraba,39.815421,21.426804,::Macoraba|None:de:Mekka|None:None:Ṃakka|None:arb:Makka/Makkah/Mekka/Mekkah/Makkat al-Mukarramah|مكّه:ota:Mekke
29656,https://pleiades.stoa.org/places/29656,Maka/Maketa,57.5,27.5,::Maka|::Maketa
29677,https://pleiades.stoa.org/places/29677,Nabataea (region),37.5,32.5,::Nabataea
29678,https://pleiades.stoa.org/places/29678,Nad-i Ali/Zarang?,61.849040153019644,30.99891001240899,Nād ʿAlī:en:Nād ʿAlī/Nad Ali/Nad i Ali|::Zarang
29686,https://pleiades.stoa.org/places/29686,Niriz/Narezzash?,54.319643,29.193851,::Niriz|::Narezzash
29713,https://pleiades.stoa.org/places/29713,Persicus Sinus/Erythr(ae)um Mare,50.9999999,27.0000001,::Persicus Sinus|::Erythraeum Mare|::Erythrum Mare|::Tamtu Shaplitu|Persian Gulf:en:Persian Gulf|Περσικὸς κόλπος:grc:Persikos kolpos|بحر فارس:ota:Baḥr-i Fārs
29718,https://pleiades.stoa.org/places/29718,Phra(da)/Prophthasia/Frakh-kar-Peroz,62.111652874372794,32.382119010923255,::Phrada|::Phra|Προφθασία:grc:Prophthasía|::Frakh-kar-Peroz|::Propasta|None:grc:Phrada|None:grc:Phra|None:arb:Farah|None:None:Frāh|None:fa:Farāh/Farah|None:fa:Farah|None:grc:Prophthasia|Propasta:la:Propasta
29743,https://pleiades.stoa.org/places/29743,Sarapi(a)s (island),58.78620910253658,20.428422490802593,::Sarapias|::Sarapis|Masirah Island:en:Masirah Island
29744,https://pleiades.stoa.org/places/29744,Sard-Kerman,57.5,27.5,::Sard-Kerman
29755,https://pleiades.stoa.org/places/29755,Shahristan/Zarang?,61.6263685,30.962826999999997,::Zarang|::Ram-Shahrestan|شهرستان:ota:Şehristān
29756,https://pleiades.stoa.org/places/29756,Shiragan/Sirjan,55.668645,29.436543,::Shiragan|::Sirjan
29762,https://pleiades.stoa.org/places/29762,[Siraf],52.33683,27.670345,::Siraf|سيراف:ota:Sīrāf
29766,https://pleiades.stoa.org/places/29766,[Sohar],56.731518,24.377793,::Sohar
29781,https://pleiades.stoa.org/places/29781,Tell-i Zohak/Pasa?/Bashiyan?,53.642646,28.931476,::Pasa|::Bashiyan|None:None:Fasān/Fasan|None:arb:Fasā/Fasa/Fassa/Fasan|None:fa:Fasā/Fasa/Fassa/Fasan|None:fa:Tall-e Siyāh/Tall-e Siyah/Tol Siah/Tall-e Siah/Tol-e Siah/Tol Seyah|None:None:Fassā|باسيان:ota:Bāsiyān
29799,https://pleiades.stoa.org/places/29799,Valashgerd,57.25407,27.862649,::Valashgerd|::Gulashkird
29802,https://pleiades.stoa.org/places/29802,Veh Ardashir/[Bardasir]/[Govasir],57.068581,30.273015,::Veh Ardashir|::Bardasir|::Govasir|::Bih-Ardashir|None:None:Bardašīr|None:fa:Kermān/Kerman/Kirman|None:None:Kermān|None:None:Kirman|None:arb:Bardasīr/Bardasir/Bardashir|None:None:Gwāšīr|None:fa:Govāšīr/Govashir|None:xmn:Vēh-Artašer/Veh-Artasher/Veh-Artaser|None:xmn:Vēh-Artaḫšēr/Veh-Artakhsher/Ver-Artahser|None:fa:Gavāšīr/Gavashir/Gavasir/Gwashir|None:arb:Kirmān/Kirman|:ota:Berdeşīr|:ota:Güvāsīr
29811,https://pleiades.stoa.org/places/29811,Yazd,54.35877,31.892187,::Yazd|None:arb:Yazd/Yezd|None:fa:Yazd/Yezd|None:grc:Issatis|Yesd:en:Yesd|:ota:Yezd
30203,https://pleiades.stoa.org/places/30203,Achindana (river),,,::Achindana
30204,https://pleiades.stoa.org/places/30204,Agris,,,::Agris
30205,https://pleiades.stoa.org/places/30205,Alexandria in Carmania,57.15222,27.96833,::Alexandria in Carmania|Alexandria:la:Alexandria
30206,https://pleiades.stoa.org/places/30206,Anamis/Andanis/Ananis (river),56.90720718785517,27.03046184409112,::Anamis|::Andanis|:la:Ananis
30207,https://pleiades.stoa.org/places/30207,Aradarum/Hardea/Ardea,57.5,27.5,Aradarvm:la:Aradarum|::Hardea|::Ardea
30208,https://pleiades.stoa.org/places/30208,Arai,,,::Arai
30209,https://pleiades.stoa.org/places/30209,Archedotis/Arciotis,,,::Archedotis|Arciotis:la:Arciotis
30211,https://pleiades.stoa.org/places/30211,Artacoana/Artakauna,,,::Artacoana|::Artakauna
30213,https://pleiades.stoa.org/places/30213,Bacinora,,,::Bacinora
30214,https://pleiades.stoa.org/places/30214,Badara/Balara,,,::Badara|::Balara
30215,https://pleiades.stoa.org/places/30215,Badgis,,,::Badgis
30216,https://pleiades.stoa.org/places/30216,Badis,,,::Badis
30217,https://pleiades.stoa.org/places/30217,Bageia Pr.,,,::Bageia Pr.
30218,https://pleiades.stoa.org/places/30218,Bagradas (river),52.79136607038231,27.336856210302617,رودخانه خور:fa:Rūdkhāneh-ye Khowr/rodkhaneh khor|:de:Nâbendrûd|::Bagradas
30221,https://pleiades.stoa.org/places/30221,Caumatis/Kanate/Kanthatis,63.75739217266097,26.59460467890728,Cavmatis:la:Caumatis|::Kanate|::Kanthatis
30222,https://pleiades.stoa.org/places/30222,Cetrora,,,::Cetrora
30223,https://pleiades.stoa.org/places/30223,Charadrai,,,::Charadrai
30226,https://pleiades.stoa.org/places/30226,Dagaseira,,,::Dagaseira
