pid,uri,title,longitude,latitude
50044,https://pleiades.stoa.org/places/50044,Karmara,79.632958,10.771881
50060,https://pleiades.stoa.org/places/50060,Koddoura,80.930118,16.259169
50064,https://pleiades.stoa.org/places/50064,Kolchoi,78.01884,8.612651
50074,https://pleiades.stoa.org/places/50074,Korounkala,79.587917,17.998359
50080,https://pleiades.stoa.org/places/50080,Kottiara,76.777701,8.991778
50081,https://pleiades.stoa.org/places/50081,Kottis,79.904146,15.074163
50082,https://pleiades.stoa.org/places/50082,Kottobora,80.992405,16.421321
50083,https://pleiades.stoa.org/places/50083,Kourelloura,77.170952,11.067143
50084,https://pleiades.stoa.org/places/50084,Kouroula,79.837316,10.926422
50096,https://pleiades.stoa.org/places/50096,Maagrammon,81.278156,6.28428
50099,https://pleiades.stoa.org/places/50099,Magaris,85.994719,20.378459
50107,https://pleiades.stoa.org/places/50107,Malanga,79.69958,12.838963
50128,https://pleiades.stoa.org/places/50128,Melange,79.991827,14.159117
50137,https://pleiades.stoa.org/places/50137,Modogoulla,76.439,16.001479
50138,https://pleiades.stoa.org/places/50138,Modoura,78.122503,9.90839
50141,https://pleiades.stoa.org/places/50141,Monoglosson Emporion,70.246746,21.020751
50151,https://pleiades.stoa.org/places/50151,Nagagoura,79.096187,21.146995
50155,https://pleiades.stoa.org/places/50155,Nagour,79.775066,11.18796
50159,https://pleiades.stoa.org/places/50159,Nanigaina,80.286238,16.770014
50160,https://pleiades.stoa.org/places/50160,Naoura/Nitriae,74.449703,14.281472
50162,https://pleiades.stoa.org/places/50162,Nasika,73.777681,19.993198
50165,https://pleiades.stoa.org/places/50165,Nelkynda,76.558846,9.272624
50168,https://pleiades.stoa.org/places/50168,Nikama,79.842074,10.784632
50170,https://pleiades.stoa.org/places/50170,Nousaripa,72.924985,20.944035
50172,https://pleiades.stoa.org/places/50172,Odoka,80.226317,6.045488
50174,https://pleiades.stoa.org/places/50174,Olochoira,74.720013,13.344129
50192,https://pleiades.stoa.org/places/50192,Paithana,75.385416,19.468043
50199,https://pleiades.stoa.org/places/50199,Paloura,76.700285,10.472567
50202,https://pleiades.stoa.org/places/50202,Pandipatna,80.194277,12.614347
50213,https://pleiades.stoa.org/places/50213,Perinkari,78.616334,9.684856
50216,https://pleiades.stoa.org/places/50216,Phrourion,79.414997,12.245497
50219,https://pleiades.stoa.org/places/50219,Pitoura,80.031192,16.346845
50220,https://pleiades.stoa.org/places/50220,Podoperoura,76.561462,10.595404
50225,https://pleiades.stoa.org/places/50225,Poulipoula,72.963116,20.769455
50226,https://pleiades.stoa.org/places/50226,Pounnata,76.530222,9.584268
50227,https://pleiades.stoa.org/places/50227,Prabhas Patan,70.402269,20.890744
50243,https://pleiades.stoa.org/places/50243,Sada,93.330422,20.013925
50260,https://pleiades.stoa.org/places/50260,Selour,77.38007,10.432112
50261,https://pleiades.stoa.org/places/50261,Semylla,72.947229,18.521268
50271,https://pleiades.stoa.org/places/50271,Sippara,83.554891,18.300264
50278,https://pleiades.stoa.org/places/50278,Sopatma,79.942282,12.188994
50281,https://pleiades.stoa.org/places/50281,Souboura,79.763329,11.750868
50282,https://pleiades.stoa.org/places/50282,Souppara,72.804527,19.434113
50294,https://pleiades.stoa.org/places/50294,Tagara,76.14594,18.301382
50295,https://pleiades.stoa.org/places/50295,Tainour,77.93307,9.869413
50297,https://pleiades.stoa.org/places/50297,Tangala,77.833286,9.700443
50301,https://pleiades.stoa.org/places/50301,Tennagora,77.897214,11.376307
50305,https://pleiades.stoa.org/places/50305,Tiagoura,74.204221,20.344225
50309,https://pleiades.stoa.org/places/50309,Tosale,86.016551,20.141589
50311,https://pleiades.stoa.org/places/50311,Tropina,76.482942,9.806614
50312,https://pleiades.stoa.org/places/50312,Tyndis,75.926477,10.763548
59656,https://pleiades.stoa.org/places/59656,Adisdara,79.111003,29.381476
59683,https://pleiades.stoa.org/places/59683,Aninacha,80.056044,27.478658
59694,https://pleiades.stoa.org/places/59694,Arachosiorum Oppidum/Alexandria,68.388483,33.498616
59702,https://pleiades.stoa.org/places/59702,Arigaion/Acadira,71.161012,34.663757
59703,https://pleiades.stoa.org/places/59703,Aristobathra/Orobatis,72.48637,33.916803
59711,https://pleiades.stoa.org/places/59711,Asigramma,72.602753,34.028693
59717,https://pleiades.stoa.org/places/59717,Asthagoura,83.021033,25.020732
59722,https://pleiades.stoa.org/places/59722,Automula,71.834758,21.770393
59727,https://pleiades.stoa.org/places/59727,Bagisara,64.627005,25.22383
59731,https://pleiades.stoa.org/places/59731,Bandobene,72.349267,34.015874
59737,https://pleiades.stoa.org/places/59737,Barygaza,72.983068,21.70078
59771,https://pleiades.stoa.org/places/59771,Chaurana,79.922825,37.112392
59775,https://pleiades.stoa.org/places/59775,Chrisobora/Kleisobora,77.649033,28.030792
59794,https://pleiades.stoa.org/places/59794,Dosara,84.731548,24.881711
59799,https://pleiades.stoa.org/places/59799,Dyrta,72.483036,34.502149
59803,https://pleiades.stoa.org/places/59803,Embolima,72.79376,34.648977
59807,https://pleiades.stoa.org/places/59807,Eragassa,78.502924,25.692849
59812,https://pleiades.stoa.org/places/59812,Euthymedeia/Sangala,74.541542,32.238201
59821,https://pleiades.stoa.org/places/59821,Gange,81.810766,25.425265
59824,https://pleiades.stoa.org/places/59824,Gari,64.3142,31.878378
59825,https://pleiades.stoa.org/places/59825,Gatasmira,77.064491,27.330766
59831,https://pleiades.stoa.org/places/59831,Gynaikon Limen/Morontobara,67.055289,24.855015
59835,https://pleiades.stoa.org/places/59835,(H)Eorta/Sageda,81.857671,26.953896
59847,https://pleiades.stoa.org/places/59847,Indabara,77.256284,28.612334
59856,https://pleiades.stoa.org/places/59856,Kakouthis,85.052746,25.227741
59861,https://pleiades.stoa.org/places/59861,Kamigara,68.849077,27.689213
59862,https://pleiades.stoa.org/places/59862,Kanogiza,79.918632,27.053262
59863,https://pleiades.stoa.org/places/59863,Kanthi,70.47051,23.481786
59866,https://pleiades.stoa.org/places/59866,Kāśī,83.033976,25.326033
59870,https://pleiades.stoa.org/places/59870,Katadoupe,88.132158,23.63355
59875,https://pleiades.stoa.org/places/59875,Kelydna,88.137799,25.022024
59876,https://pleiades.stoa.org/places/59876,Kindia,82.739094,25.333951
59880,https://pleiades.stoa.org/places/59880,Kognabanda,77.715146,23.475906
59897,https://pleiades.stoa.org/places/59897,Lithinos Pyrgos,75.22933,37.774616
59931,https://pleiades.stoa.org/places/59931,Methora,77.678846,27.483527
59937,https://pleiades.stoa.org/places/59937,Mosarna,63.428222,25.234509
59940,https://pleiades.stoa.org/places/59940,Naagramma,68.073615,26.823941
59954,https://pleiades.stoa.org/places/59954,Ora,72.315461,34.770568
59972,https://pleiades.stoa.org/places/59972,Ozene,75.782933,23.177194
59973,https://pleiades.stoa.org/places/59973,Ozoana,79.3409,26.638152
59975,https://pleiades.stoa.org/places/59975,Pagala,66.741236,25.244838
59976,https://pleiades.stoa.org/places/59976,Pakidare,72.984245,22.038537
59978,https://pleiades.stoa.org/places/59978,Palibothra,85.13502,25.614443
59987,https://pleiades.stoa.org/places/59987,Patala/Minnagar,68.065079,24.72237
59990,https://pleiades.stoa.org/places/59990,Pentapolis,91.822736,22.334611
59992,https://pleiades.stoa.org/places/59992,Pertalis,88.414196,23.013782
60011,https://pleiades.stoa.org/places/60011,Puṇḍranagara,89.371189,24.870868
60016,https://pleiades.stoa.org/places/60016,Rājagṛha,85.420057,25.024108
60027,https://pleiades.stoa.org/places/60027,Salariga,91.273523,23.826933
60040,https://pleiades.stoa.org/places/60040,Sauarabatis,72.768587,24.455659
60041,https://pleiades.stoa.org/places/60041,Selampoura,88.587306,22.782979
60048,https://pleiades.stoa.org/places/60048,Śibipura,72.271549,30.754527
60054,https://pleiades.stoa.org/places/60054,Siripalla,79.589819,22.939776
60060,https://pleiades.stoa.org/places/60060,Soita,77.665795,38.350807
60063,https://pleiades.stoa.org/places/60063,Souannagoura,88.312399,25.584897
60067,https://pleiades.stoa.org/places/60067,Śrāvastī,81.682871,27.722423
60068,https://pleiades.stoa.org/places/60068,Stobera,65.547215,25.400826
60079,https://pleiades.stoa.org/places/60079,Tamalites,87.915951,22.290418
60091,https://pleiades.stoa.org/places/60091,Tripuri,79.857072,23.171013
60097,https://pleiades.stoa.org/places/60097,Vaiśālī,85.354435,25.682066
60099,https://pleiades.stoa.org/places/60099,Vidiśā,77.814463,23.523122
60100,https://pleiades.stoa.org/places/60100,Virāta,76.171377,27.442939
60105,https://pleiades.stoa.org/places/60105,Xenippa,65.78786,38.853026
69484,https://pleiades.stoa.org/places/69484,Caracoticum,0.199338,49.507074
69493,https://pleiades.stoa.org/places/69493,Coriallum,-1.614411,49.637675
79283,https://pleiades.stoa.org/places/79283,Ad Ansam,0.901227,51.88983
79314,https://pleiades.stoa.org/places/79314,Bannovallum,-0.114724,53.20809
79364,https://pleiades.stoa.org/places/79364,Caesaromagus,0.469629,51.735893
79373,https://pleiades.stoa.org/places/79373,Canonium,0.703298,51.839173
79437,https://pleiades.stoa.org/places/79437,Durolitum,-0.006928,51.558448
79586,https://pleiades.stoa.org/places/79586,Magiovinium,-0.716167,51.998623
79668,https://pleiades.stoa.org/places/79668,Salinae,-2.153713,52.268106
79736,https://pleiades.stoa.org/places/79736,Verlucio,-2.052027,51.411692
89131,https://pleiades.stoa.org/places/89131,Calcaria,-1.263805,53.883085
98957,https://pleiades.stoa.org/places/98957,Feddersen Wierde,8.54315,53.665868
98981,https://pleiades.stoa.org/places/98981,Hildesheim,9.951003,52.150961
108738,https://pleiades.stoa.org/places/108738,Altrier,6.327856,49.750289
108739,https://pleiades.stoa.org/places/108739,Amanium,5.317465,50.548275
108746,https://pleiades.stoa.org/places/108746,Antunnacum,7.406147,50.439196
108747,https://pleiades.stoa.org/places/108747,Anvers,4.399272,51.219718
108748,https://pleiades.stoa.org/places/108748,Aquae,8.239789,48.759799
108769,https://pleiades.stoa.org/places/108769,Augers-en-Brie,3.356492,48.680306
108811,https://pleiades.stoa.org/places/108811,Blariacum,6.148,51.362853
108828,https://pleiades.stoa.org/places/108828,Brocomagus,7.711178,48.73002
108830,https://pleiades.stoa.org/places/108830,Brugge,3.22502,51.209253
108855,https://pleiades.stoa.org/places/108855,Cany-Barville,0.638951,49.792094
108859,https://pleiades.stoa.org/places/108859,Cardena,7.303236,50.173768
108871,https://pleiades.stoa.org/places/108871,Catualium,5.89589,51.178052
108872,https://pleiades.stoa.org/places/108872,Caturicis,5.160545,48.773706
108903,https://pleiades.stoa.org/places/108903,Confluentes,7.599486,50.356728
108905,https://pleiades.stoa.org/places/108905,Contra Aginnum,3.279702,49.628457
108911,https://pleiades.stoa.org/places/108911,Cortoriacum,3.264944,50.827833
108948,https://pleiades.stoa.org/places/108948,Duronum,3.926293,50.058266
108970,https://pleiades.stoa.org/places/108970,Etaples,1.6380155,50.514189
108977,https://pleiades.stoa.org/places/108977,Fanum Martis,3.517835,50.311862
108984,https://pleiades.stoa.org/places/108984,Florange-Daspich,6.134727,49.330648
108990,https://pleiades.stoa.org/places/108990,Fontaine-Valmont,4.213372,50.321135
109010,https://pleiades.stoa.org/places/109010,Givry,4.028436,50.379106
109028,https://pleiades.stoa.org/places/109028,Halder,5.323284,51.649683
109043,https://pleiades.stoa.org/places/109043,Hermoniacum,3.529921,50.249015
109054,https://pleiades.stoa.org/places/109054,Howardries,3.355031,50.505544
109068,https://pleiades.stoa.org/places/109068,Iuliacum,6.361194,50.921007
