uri,title,summary,pleiades_uri
https://whgazetteer.org/places/7131821/detail,Cape of Spices,,https://pleiades.stoa.org/places/39293
https://whgazetteer.org/places/7131845/detail,Laodicea,,https://pleiades.stoa.org/places/638955
https://whgazetteer.org/places/7131823/detail,Opone,,https://pleiades.stoa.org/places/39403
https://whgazetteer.org/places/7131836/detail,Ozene,,https://pleiades.stoa.org/places/59972
https://whgazetteer.org/places/7131834/detail,Syrastrene,,https://pleiades.stoa.org/places/50291
