uri,title,summary,pleiades_uri
https://whgazetteer.org/places/6691903/detail,Diyarbakr,,https://pleiades.stoa.org/places/874298
https://whgazetteer.org/places/6691964/detail,Isfahan,,https://pleiades.stoa.org/places/902990
https://whgazetteer.org/places/6692115/detail,Merv,,https://pleiades.stoa.org/places/961873
https://whgazetteer.org/places/6692254/detail,Qunduz,,https://pleiades.stoa.org/places/971746
https://whgazetteer.org/places/6692344/detail,Takht-i Sangin,,https://pleiades.stoa.org/places/971882
https://whgazetteer.org/places/6692365/detail,Termez,,https://pleiades.stoa.org/places/971886
https://whgazetteer.org/places/6692370/detail,Tiflis,,https://pleiades.stoa.org/places/863903
https://whgazetteer.org/places/6692376/detail,Tokharistan,,https://pleiades.stoa.org/places/971705
https://whgazetteer.org/places/6692473/detail,Ujjain,,https://pleiades.stoa.org/places/59972
