uri,title,summary,pleiades_uri
https://resource.manto.unh.edu/9603724,Bisaltia (Thrace),region of Thrace associated with the Bisaltai,https://pleiades.stoa.org/places/491547
https://resource.manto.unh.edu/11303633,Boion (Doris),city in Doris,https://pleiades.stoa.org/places/540691
https://resource.manto.unh.edu/11320480,Bordeaux (Gaul),city now in modern France,https://pleiades.stoa.org/places/138248
https://resource.manto.unh.edu/11304796,Borion (Libya),promontory in Libya,https://pleiades.stoa.org/places/363948
https://resource.manto.unh.edu/11320293,Boscotrecase (Campania),site of Roman villas destroyed by eruptions of Vesuvius,https://pleiades.stoa.org/places/432724
https://resource.manto.unh.edu/11300708,Boubastis (Egypt),city in Egypt,https://pleiades.stoa.org/places/727088
https://resource.manto.unh.edu/9719398,Bouprasion (Elis),unlocatable city in Elis,https://pleiades.stoa.org/places/573157
https://resource.manto.unh.edu/11310629,Bousiris (Egypt),city in Egypt,https://pleiades.stoa.org/places/727090
https://resource.manto.unh.edu/11310437,Boutos (Egypt),coastal city in Egypt,https://pleiades.stoa.org/places/727094
https://resource.manto.unh.edu/11314930,Brentesion (S. Italy),coastal city in south east Italy,https://pleiades.stoa.org/places/442509
https://resource.manto.unh.edu/11297184,Brenthe (Arcadia),"city in Arcadia, in ruins in Pausanias' time",https://pleiades.stoa.org/places/570274
https://resource.manto.unh.edu/11323855,Brygia (N. Greece),"unidentifiable region, in the vicinity of Mt Bermion",https://pleiades.stoa.org/places/483968
https://resource.manto.unh.edu/11323140,Bybassos (Caria),city in Caria,https://pleiades.stoa.org/places/599562
https://resource.manto.unh.edu/8253949,Byblos (Phoinicia),city in Phoinicia,https://pleiades.stoa.org/places/668216
https://resource.manto.unh.edu/11303368,Byzantium,,https://pleiades.stoa.org/places/520985
https://resource.manto.unh.edu/11293663,Cainys (Italy),promontory opposite Sicily,https://pleiades.stoa.org/places/452350
https://resource.manto.unh.edu/11314990,Calachene (Caucasia),unlocatable region of Caucasia,https://pleiades.stoa.org/places/897780
https://resource.manto.unh.edu/11332906,Callatis (Pontos),city in Pontos,https://pleiades.stoa.org/places/216744
https://resource.manto.unh.edu/8254028,Calydon (Aitolia),city in Aitolia,https://pleiades.stoa.org/places/540699
https://resource.manto.unh.edu/8194525,Camicos (Sicily),city in Sicily,https://pleiades.stoa.org/places/465929
https://resource.manto.unh.edu/11331959,Campus Martius (Rome),area in Rome,https://pleiades.stoa.org/places/422863
https://resource.manto.unh.edu/11312054,Canusium (Italy),city in Italy,https://pleiades.stoa.org/places/442525
https://resource.manto.unh.edu/11296880,Caous (Arcadia),town in Arcadia,https://pleiades.stoa.org/places/573271
https://resource.manto.unh.edu/11311743,Cape Acamas (Cyprus),,https://pleiades.stoa.org/places/707455
https://resource.manto.unh.edu/11311736,Cape Achaion (Cyprus),,https://pleiades.stoa.org/places/707437
https://resource.manto.unh.edu/9051539,Cape Caphereus (Euboia),promontory on Euboia,https://pleiades.stoa.org/places/540852
https://resource.manto.unh.edu/11302347,Cape Carambis (Pontos),promontory on the Black Sea,https://pleiades.stoa.org/places/844971
https://resource.manto.unh.edu/11322055,Cape Colias (Attica),,https://pleiades.stoa.org/places/579981
https://resource.manto.unh.edu/11329171,Cape Iapygia (S. Italy),promontory in the south of Italy,https://pleiades.stoa.org/places/442763
https://resource.manto.unh.edu/11306252,Cape Leucas (Acarnania),"promontory in Acarnania, now an island",https://pleiades.stoa.org/places/530975
https://resource.manto.unh.edu/11302075,Cape Melaina (Bithynia),headland near the Bosporus,https://pleiades.stoa.org/places/511313
https://resource.manto.unh.edu/11315215,Cape Odysseia (Sicily),promontory in south-eastern Sicily,https://pleiades.stoa.org/places/462397
https://resource.manto.unh.edu/11315280,Cape Pachynos (Sicily),promontory in south-west Sicily,https://pleiades.stoa.org/places/462405
https://resource.manto.unh.edu/11308275,Cape Pheia (Elis),promontory in Elis,https://pleiades.stoa.org/places/570592
https://resource.manto.unh.edu/11301786,Cape Poseideion,,https://pleiades.stoa.org/places/550843
https://resource.manto.unh.edu/11307444,Cape Pyrrha (Thessaly),promontory in the Pagasitic Gulf,https://pleiades.stoa.org/places/543857
https://resource.manto.unh.edu/10151132,Cape Rhion (Achaia),promontory in northern Peloponnese,https://pleiades.stoa.org/places/570646
https://resource.manto.unh.edu/11325550,Cape Soloeis (N. Africa),"promontory in north Africa, modern Cape Spartel",https://pleiades.stoa.org/places/275724
https://resource.manto.unh.edu/11309892,Cape Surrenton (Italy),"promontory on which Surrenton is located, with Cape Minerva on the tip",https://pleiades.stoa.org/places/432749
